L	N	Va	genlen	r	t0	t1	cov	gen
10	100	0.01	0.5	0.31606027941427883	5	45	-6.901494532672169e-5	45
10	100	0.01	0.5	0.31606027941427883	5	46	-9.72451507925037e-5	46
10	100	0.01	0.5	0.31606027941427883	5	47	-2.350330731384605e-6	47
10	100	0.01	0.5	0.31606027941427883	5	48	-2.433101621625212e-5	48
10	100	0.01	0.5	0.31606027941427883	5	49	-7.240021342489547e-5	49
10	100	0.01	0.5	0.31606027941427883	5	50	9.44999811441197e-6	50
10	100	0.01	1.5	0.475106465816068	2	5	7.732164112960962e-5	2
10	100	0.01	1.5	0.475106465816068	3	5	8.655677997026706e-5	3
10	100	0.01	1.5	0.475106465816068	4	5	-7.322148495757865e-5	4
10	100	0.01	1.5	0.475106465816068	5	6	8.768028054022927e-5	6
10	100	0.01	1.5	0.475106465816068	5	7	1.3027343683826478e-4	7
10	100	0.01	1.5	0.475106465816068	5	8	1.8590962255761857e-4	8
10	100	0.01	1.5	0.475106465816068	5	9	-2.154303688425112e-5	9
10	100	0.01	1.5	0.475106465816068	5	10	8.70523285471111e-5	10
10	100	0.01	1.5	0.475106465816068	5	11	1.1017945743793822e-5	11
10	100	0.01	1.5	0.475106465816068	5	12	5.770328588025708e-5	12
10	100	0.01	1.5	0.475106465816068	5	13	4.313742086243265e-5	13
10	100	0.01	1.5	0.475106465816068	5	14	-2.7266644689411084e-5	14
10	100	0.01	1.5	0.475106465816068	5	15	9.860021658994594e-5	15
10	100	0.01	1.5	0.475106465816068	5	16	-4.5080573353830595e-5	16
10	100	0.01	1.5	0.475106465816068	5	17	-5.69449924524885e-5	17
10	100	0.01	1.5	0.475106465816068	5	18	3.928438375110569e-5	18
10	100	0.01	1.5	0.475106465816068	5	19	-2.9103211749485665e-5	19
10	100	0.01	1.5	0.475106465816068	5	20	5.839788562072507e-5	20
10	100	0.01	1.5	0.475106465816068	5	21	-1.0152129534475045e-4	21
10	100	0.01	1.5	0.475106465816068	5	22	7.913412047159993e-5	22
10	100	0.01	1.5	0.475106465816068	5	23	1.027412420272243e-4	23
10	100	0.01	1.5	0.475106465816068	5	24	4.407682135595562e-5	24
