L	N	Va	alpha	genlen	r	gen	kvar	zbar	ac_var	ac_cov	neut_ssh	sel_ssh	sel_het	neut_het	neut_ssh_delta	neut_ssh0	sel_ssh0	zvar0	var_type	variance
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	25	2.105225225225225	0.7979686652866212	0.01980608013671908	-0.007277435145933215	54.11099573	48.412548695	0.09682509738999999	0.09749904634317735	0.9844947791353459	68.10781745	60.911193685	0.050204601881758126	offspring	0.02630630630630626
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	26	2.095235235235235	0.8237503735687813	0.019490962709689634	-0.007411467223917711	53.27199279	47.642298465	0.09528459693	0.09598730209553324	0.9832086219577671	68.10781745	60.911193685	0.050204601881758126	offspring	0.023808808808808757
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	27	2.0931931931931933	0.8472179794991961	0.019157204401768154	-0.007503360924372566	52.37748262	46.826483815	0.09365296763	0.09437554301879314	0.9839911905258343	68.10781745	60.911193685	0.050204601881758126	offspring	0.023298298298298326
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	28	2.091771771771772	0.8696114667403925	0.01884534708600172	-0.0076883465116373605	51.53898148	46.064202365	0.09212840473	0.09286470293158434	0.9841661489698496	68.10781745	60.911193685	0.050204601881758126	offspring	0.022942942942942968
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	29	2.0935135135135137	0.8921748225921842	0.01855363952619459	-0.007784306442790687	50.722920925	45.35117352	0.09070234704	0.09139429705940647	0.9857354301210328	68.10781745	60.911193685	0.050204601881758126	offspring	0.023378378378378417
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	30	2.0626026026026025	0.9141562211669366	0.018286586196262652	-0.00789686692277827	49.999380275	44.698407689999996	0.08939681538	0.09009059672246347	0.9840888863897023	68.10781745	60.911193685	0.050204601881758126	offspring	0.015650650650650633
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	31	2.0770770770770772	0.9344844035163505	0.017999639804684893	-0.007933828404255373	49.203834455	43.997016699999996	0.08799403339999999	0.08865715500279284	0.9851563637653491	68.10781745	60.911193685	0.050204601881758126	offspring	0.019269269269269307
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	32	2.063023023023023	0.9546507245297428	0.01773851130859667	-0.007995236784562458	48.473470635	43.358733105	0.08671746621	0.08734116044433232	0.9853133522177393	68.10781745	60.911193685	0.050204601881758126	offspring	0.015755755755755718
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	33	2.0970570570570572	0.9742556784007133	0.017480561656023852	-0.008012942475759548	47.761557845	42.728219645	0.08545643929	0.0860584115839925	0.9851856665292155	68.10781745	60.911193685	0.050204601881758126	offspring	0.024264264264264312
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	34	2.074894894894895	0.9936944813242834	0.017222066049631328	-0.007989862230881573	47.0540022	42.096371695	0.08419274339	0.0847835135768212	0.9855579080794958	68.10781745	60.911193685	0.050204601881758126	offspring	0.018723723723723773
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	35	2.0545145145145147	1.0127174779182149	0.016978460417366077	-0.007932204395276485	46.374443975	41.50091972	0.08300183944	0.08355906228040144	0.9865336705635402	68.10781745	60.911193685	0.050204601881758126	offspring	0.01362862862862868
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	36	2.0785585585585586	1.0298230182258816	0.016757669705480132	-0.007895689973347239	45.749950435	40.961234885	0.08192246977	0.0824338284203319	0.9859368667313837	68.10781745	60.911193685	0.050204601881758126	offspring	0.01963963963963966
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	37	2.0609009009009007	1.0473884048733417	0.016530673192913306	-0.007814422021176711	45.106562785	40.40638104	0.08081276208	0.08127455050541452	0.9861283051430362	68.10781745	60.911193685	0.050204601881758126	offspring	0.01522522522522518
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	38	2.0726926926926925	1.0643172131922076	0.016311251767605187	-0.007765398036385704	44.48085831	39.87004319	0.07974008637999999	0.08014713474116651	0.9861641246733396	68.10781745	60.911193685	0.050204601881758126	offspring	0.01817317317317313
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	39	2.065065065065065	1.08107643887457	0.016082456337018332	-0.0077650116847392215	43.8654267	39.3107922	0.0786215844	0.07903822897709868	0.9866258771626174	68.10781745	60.911193685	0.050204601881758126	offspring	0.01626626626626626
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	40	2.0643843843843843	1.0975868670969697	0.015868442486741994	-0.007702039802890498	43.278765095	38.787672235	0.07757534447	0.0779811619939098	0.9868500009473294	68.10781745	60.911193685	0.050204601881758126	offspring	0.01609609609609608
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	41	2.064104104104104	1.113753840434984	0.01566064376486506	-0.007629281982439403	42.709649375	38.27974408	0.07655948816	0.07695570978756373	0.9864964652381908	68.10781745	60.911193685	0.050204601881758126	offspring	0.016026026026025986
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	42	2.052812812812813	1.130193061108498	0.015459873307067398	-0.007562644090383333	42.13291814	37.788995305	0.07557799061	0.07591653568532766	0.9870757286929284	68.10781745	60.911193685	0.050204601881758126	offspring	0.013203203203203229
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	43	2.0646846846846847	1.1466625950357545	0.015273087627635554	-0.007484317679250592	41.588380875	37.33242991	0.07466485982	0.0749353697814375	0.9865358518841352	68.10781745	60.911193685	0.050204601881758126	offspring	0.016171171171171173
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	44	2.060620620620621	1.1620614419628954	0.01506972951548592	-0.0073742725617508935	41.028428755	36.83535606	0.07367071212000001	0.07392642886358312	0.9859173053286963	68.10781745	60.911193685	0.050204601881758126	offspring	0.015155155155155198
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	45	2.052932932932933	1.1768937742139605	0.01487567990184793	-0.007273512746199676	40.45063792	36.36103523	0.07272207046	0.07288534553775743	0.9872642877469854	68.10781745	60.911193685	0.050204601881758126	offspring	0.013233233233233221
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	46	2.0642442442442444	1.1919394431375911	0.014704862200563738	-0.0072084090674673085	39.935470235	35.943500805	0.07188700161	0.07195709874952701	0.987437210027884	68.10781745	60.911193685	0.050204601881758126	offspring	0.016061061061061088
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	47	2.0580980980980983	1.2077729706844371	0.014528640667608487	-0.007089836725613096	39.43376931	35.512757645	0.07102551529000001	0.07105311683093389	0.9872953523397279	68.10781745	60.911193685	0.050204601881758126	offspring	0.014524524524524574
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	48	2.0504904904904904	1.2225847128008844	0.014348400696238871	-0.006980323431257763	38.932777165	35.072192105	0.07014438421	0.07015041201643273	0.9871351927226433	68.10781745	60.911193685	0.050204601881758126	offspring	0.012622622622622592
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	49	2.057877877877878	1.2369245976656784	0.0141781628742594	-0.006924236322085063	38.43191449	34.656075095	0.06931215018999999	0.06924794048541415	0.9896245136290633	68.10781745	60.911193685	0.050204601881758126	offspring	0.014469469469469476
500	1e3	0.05	0.028597409191117442	0.1	0.09063462346100909	50	2.0436436436436436	1.2514578010166044	0.014027728598511226	-0.006850040997932248	38.033164685	34.28836444	0.06857672888	0.0685294594226923	NA	68.10781745	60.911193685	0.050204601881758126	offspring	0.010910910910910898
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	1	2.0103303303303304	0.030590362637646418	0.024656433065939124	3.9979309342638105e-5	67.790705625	60.26840032	0.12053680064	0.1218512162077147	0.99948148371261325	67.6196599	60.16777	0.04941489368516345	offspring	NA
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	2	1.998058058058058	0.03050600028053262	0.024645431580379237	-4.390843894326799e-5	67.75555504	60.241509085	0.12048301817	0.12178803436747312	0.9991459893588673	67.6196599	60.16777	0.04941489368516345	offspring	NA
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	3	1.9868068068068068	0.0309661325944177	0.024630025449992717	-9.186276761286433e-6	67.697691075	60.203851455	0.12040770291	0.12168402609016067	0.9995376888856473	67.6196599	60.16777	0.04941489368516345	offspring	NA
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	4	2.003283283283283	0.030275791136544127	0.024621055694943154	1.676129242566397e-5	67.66639368	60.181926435	0.12036385287	0.12162777021246	0.9993093502186475	67.6196599	60.16777	0.04941489368516345	offspring	NA
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	5	2.1949549549549547	0.03032669452490431	0.024615264149287778	1.4898718863389238e-5	67.6196599	60.16777	0.12033553999999999	0.12154376801955638	0.9988002200821481	67.6196599	60.16777	0.04941489368516345	offspring	0.048738738738738685
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	6	2.189029029029029	0.07904609874516771	0.02458477870640687	9.919820000880573e-6	67.53853119	60.09325359	0.12018650718000001	0.12139794224754646	0.9990334138328186	67.6196599	60.16777	0.04941489368516345	offspring	0.04725725725725727
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	7	2.194974974974975	0.12827024723765434	0.02457260704423964	5.26755779456914e-5	67.47324938	60.06350206	0.12012700411999999	0.1212806006758457	0.9983715178828696	67.6196599	60.16777	0.04941489368516345	offspring	0.048743743743743795
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	8	2.2026826826826826	0.176547821485915	0.024549968391148206	-9.050266761045074e-5	67.3633704	60.008165775	0.12001633155000001	0.12108309738649026	0.9982619077800776	67.6196599	60.16777	0.04941489368516345	offspring	0.05067067067067066
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	9	2.1965765765765766	0.2254571125032074	0.024505634894617698	-1.71337429077765e-4	67.24628665	59.899800185	0.11979960037	0.1208726437969587	0.9979915798071803	67.6196599	60.16777	0.04941489368516345	offspring	0.04914414414414414
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	10	2.195955955955956	0.2756427058926994	0.024459578533701946	-2.580486041201324e-4	67.11122785	59.78722335	0.11957444669999999	0.12062988073839738	0.9973271149888518	67.6196599	60.16777	0.04941489368516345	offspring	0.04898898898898896
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	11	2.181161161161161	0.3244027184340142	0.024405559230400064	-3.164711735463963e-4	66.931847255	59.655182475	0.11931036495	0.12030745093827513	0.9977785972433492	67.6196599	60.16777	0.04941489368516345	offspring	0.0452902902902903
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	12	2.1984784784784783	0.37088180161824547	0.024346988031143154	-4.2491427993671956e-4	66.783164665	59.512015275	0.11902403055	0.12004019963511521	0.996644140089434	67.6196599	60.16777	0.04941489368516345	offspring	0.04961961961961958
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	13	2.203163163163163	0.420035600484122	0.024286146855898694	-4.64358137325199e-4	66.55904972	59.36329951	0.11872659901999999	0.1196373615415034	0.9966848118185542	67.6196599	60.16777	0.04941489368516345	offspring	0.05079079079079074
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	14	2.186326326326326	0.46806695103924706	0.024212716463985626	-5.771177027366373e-4	66.33839394499999	59.183811575	0.11836762315	0.11924074117446164	0.9962010216103674	67.6196599	60.16777	0.04941489368516345	offspring	0.046581581581581544
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	15	2.1954954954954955	0.5167874991558782	0.024119064316763146	-6.007785653637156e-4	66.08637582	58.954895045	0.11790979009000001	0.11878774817557608	0.9956324407047806	67.6196599	60.16777	0.04941489368516345	offspring	0.048873873873873874
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	16	2.181821821821822	0.5645937881006692	0.024021613026606953	-7.539093474843408e-4	65.797739655	58.716692165	0.11743338433	0.11826893564187367	0.9955522193994129	67.6196599	60.16777	0.04941489368516345	offspring	0.045455455455455485
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	17	2.190990990990991	0.6117228903958145	0.02391691831504315	-9.190723260158843e-4	65.505085745	58.46078399	0.11692156798	0.11774290136427365	0.9950311129846151	67.6196599	60.16777	0.04941489368516345	offspring	0.047747747747747704
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	18	2.1788388388388387	0.6579995039229727	0.02379829474028585	-0.001098804419476443	65.179598375	58.17082911	0.11634165822	0.11715785019053096	0.9944279207136185	67.6196599	60.16777	0.04941489368516345	offspring	0.044709709709709666
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	19	2.1872472472472473	0.7035975009300256	0.023661657643255844	-0.0013315968347250619	64.816412485	57.83684328	0.11567368655999999	0.11650503736024732	0.9939011191788578	67.6196599	60.16777	0.04941489368516345	offspring	0.04681181181181182
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	20	2.1855655655655655	0.7487053383435428	0.023529224911026065	-0.0014980057509847507	64.42110491	57.513134295	0.11502626859	0.11579448702232446	0.9941505293098211	67.6196599	60.16777	0.04941489368516345	offspring	0.04639139139139137
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	21	2.176136136136136	0.7939861900826662	0.023397223031433215	-0.0016914911112920954	64.044275545	57.190478455	0.11438095691	0.11511715056440307	0.9938563650435308	67.6196599	60.16777	0.04941489368516345	offspring	0.04403403403403405
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	22	2.17007007007007	0.8375955232545689	0.023246334841491405	-0.0018388024525605293	63.650810895	56.821658285	0.11364331657	0.11440991281410648	0.9934743101594543	67.6196599	60.16777	0.04941489368516345	offspring	0.042517517517517533
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	23	2.1616216216216215	0.8802559943895103	0.023087289557611766	-0.0020869263519008715	63.235445445	56.432899505	0.11286579901	0.11366330920839775	0.9931480213834049	67.6196599	60.16777	0.04941489368516345	offspring	0.04040540540540538
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	24	2.1625625625625626	0.9231738422071717	0.022927224320440677	-0.002294564778162352	62.802157525	56.041647625	0.11208329525	0.11288449064421037	0.9933054374790764	67.6196599	60.16777	0.04941489368516345	offspring	0.04064064064064066
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	25	2.17973973973974	0.964739604518277	0.022757384121100902	-0.00263543747609745	62.381724555	55.626502535	0.11125300507	0.11212877836395009	0.9919850924518898	67.6196599	60.16777	0.04941489368516345	offspring	0.044934934934934945
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	26	2.1683883883883883	1.0053130367304506	0.022570008588251287	-0.0029788874062955163	61.8817408	55.168495345	0.11033699069	0.1112300765718805	0.9927326712340969	67.6196599	60.16777	0.04941489368516345	offspring	0.04209709709709708
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	27	2.174114114114114	1.0456697005809557	0.022384829696293455	-0.0031585811047392678	61.432025845	54.715857465	0.10943171492999999	0.11042173103677606	0.9926731441978544	67.6196599	60.16777	0.04941489368516345	offspring	0.04352852852852851
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	28	2.1555755755755754	1.0847217506241618	0.022219256502702213	-0.0034190490163020387	60.98192225	54.311142335	0.10862228467	0.1096126869360463	0.9925347934567609	67.6196599	60.16777	0.04941489368516345	offspring	0.03889389389389386
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	29	2.140920920920921	1.1226316201442748	0.02204555205663544	-0.0037085875726746076	60.526679605	53.88655176	0.10777310352000001	0.1087944055883093	0.9923388730717405	67.6196599	60.16777	0.04941489368516345	offspring	0.0352302302302302
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	30	2.1545745745745744	1.1595986330833565	0.021864171487344847	-0.0038347128423193836	60.06297703	53.443198225	0.10688639645	0.10796091783801272	0.9927270992614665	67.6196599	60.16777	0.04941489368516345	offspring	0.03864364364364359
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	31	2.134014014014014	1.1957963757151973	0.021689382233750724	-0.003959201821489219	59.62614496	53.015956025	0.10603191205	0.10717572879893589	0.9922300342356395	67.6196599	60.16777	0.04941489368516345	offspring	0.03350350350350351
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	32	2.1315515515515515	1.230529073074177	0.02150666218976163	-0.004074527029064252	59.162851855	52.569328375	0.10513865674999999	0.10634297705539777	0.9926510127323542	67.6196599	60.16777	0.04941489368516345	offspring	0.03288788788788788
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	33	2.1401001001001	1.2658737549898467	0.021340792646779874	-0.004233109813567219	58.72806481	52.16388887	0.10432777774	0.10556146387101412	0.9918130573252241	67.6196599	60.16777	0.04941489368516345	offspring	0.035025025025025025
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	34	2.140880880880881	1.3007937653790282	0.021165250284238338	-0.004340588413406936	58.24726151	51.734805825	0.10346961165	0.1046972382176367	0.992168839818818	67.6196599	60.16777	0.04941489368516345	offspring	0.0352202202202202
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	35	2.153973973973974	1.3361398771651576	0.02098934709240646	-0.004473736338226559	57.791117875	51.304840795	0.10260968158999999	0.10387733737462701	0.9918479913986264	67.6196599	60.16777	0.04941489368516345	offspring	0.038493493493493514
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	36	2.151171171171171	1.3688444462643032	0.02081106836999687	-0.004519374942131252	57.320004185	50.86906919	0.10173813838	0.10303052842686126	0.9925323763302862	67.6196599	60.16777	0.04941489368516345	offspring	0.037792792792792795
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	37	2.1145545545545548	1.4015412940629672	0.02064149764353584	-0.00460187185803688	56.891959965	50.45458278	0.10090916556	0.10226113521407772	0.9928745376279988	67.6196599	60.16777	0.04941489368516345	offspring	0.02863863863863869
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	38	2.13997997997998	1.43391470516368	0.020470053984835656	-0.004712826559007737	56.486578445	50.03551831	0.10007103662	0.10153247734299169	0.9924667826992862	67.6196599	60.16777	0.04941489368516345	offspring	0.03499499499499503
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	39	2.1353553553553555	1.4655703212936955	0.020301517767816295	-0.004745928594669109	56.061052775	49.62356058	0.099247121160000007	0.10076761112808713	0.9923979169333393	67.6196599	60.16777	0.04941489368516345	offspring	0.03383883883883887
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	40	2.1235235235235237	1.4968570308451457	0.020132831587266184	-0.004880354977407459	55.634871995	49.21123629	0.09842247258	0.10000156737786245	0.9926525290642039	67.6196599	60.16777	0.04941489368516345	offspring	0.030880880880880923
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	41	2.1142742742742744	1.5267887951491206	0.019979825137905898	-0.004911840879466327	55.22609639	48.8372384	0.09767447679999999	0.09926680876801955	0.9922896039583724	67.6196599	60.16777	0.04941489368516345	offspring	0.028568568568568597
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	42	2.114054054054054	1.5569516265193597	0.019813045019360116	-0.004944064951804108	54.800281315	48.42957315	0.0968591463	0.0985014223586296	0.9926180539535064	67.6196599	60.16777	0.04941489368516345	offspring	0.0285135135135135
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	43	2.106986986986987	1.5861919054690936	0.019651402696134516	-0.005058848697592305	54.395748595	48.034466355	0.09606893271	0.09777429017327532	0.9922803233552961	67.6196599	60.16777	0.04941489368516345	offspring	0.026746746746746708
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	44	2.122962962962963	1.615175665658383	0.019481734411147297	-0.005187884325875496	53.975831004999996	47.61974148	0.09523948296000001	0.0970195042689722	0.9927429549910272	67.6196599	60.16777	0.04941489368516345	offspring	0.030740740740740735
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	45	2.122922922922923	1.6447187911714507	0.01932656597664242	-0.005242253531127301	53.58412597	47.24045899	0.09448091798	0.09631542935974403	0.9926492044449783	67.6196599	60.16777	0.04941489368516345	offspring	0.030730730730730738
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	46	2.11013013013013	1.6729432901467158	0.019178660226511227	-0.005308192114307191	53.190240015	46.87892888	0.09375785776	0.09560743432972642	0.9923883768923429	67.6196599	60.16777	0.04941489368516345	offspring	0.027532532532532517
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	47	2.1063463463463465	1.7005334985861222	0.019010200104037697	-0.005263451544685328	52.785375955	46.46715715	0.0929343143	0.09487970657331847	0.9929364087447655	67.6196599	60.16777	0.04941489368516345	offspring	0.026586586586586636
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	48	2.11017017017017	1.7275466113080518	0.018858723611206763	-0.005282693838411217	52.412521635	46.096898975	0.09219379795	0.09420951510766797	0.9926700416615054	67.6196599	60.16777	0.04941489368516345	offspring	0.027542542542542514
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	49	2.1224824824824826	1.7538181932096557	0.01870871714022258	-0.005349152315074417	52.028340035	45.730234015	0.09146046803	0.09351896328683898	0.9929898711979924	67.6196599	60.16777	0.04941489368516345	offspring	0.030620620620620653
500	1e3	0.05	0.028597409191117442	0.5	0.31606027941427883	50	2.1005205205205204	1.7806854591447105	0.01857482057189623	-0.005395372395860183	51.66361467	45.402946935	0.09080589387	0.09286338330876802	NA	67.6196599	60.16777	0.04941489368516345	offspring	0.0251301301301301
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	1	1.9997397397397396	-0.003047911871589297	0.025125855598031065	1.958526411725999e-4	67.84657243	61.41582278	0.12283164556	0.12183556742148077	0.9995981512547576	67.70193035	61.24740981	0.05068315179873862	offspring	NA
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	2	2.015175175175175	-0.002924371063883671	0.025112850320114267	3.0467653121602503e-4	67.81930837	61.38403362	0.12276806723999999	0.12178660795158655	0.9992529770471322	67.70193035	61.24740981	0.05068315179873862	offspring	NA
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	3	2.0092492492492493	-7.463923798881668e-4	0.02509847855598075	2.3695609196790424e-4	67.76864579	61.34890432	0.12269780864	0.1216956305600948	0.9993486643493398	67.70193035	61.24740981	0.05068315179873862	offspring	NA
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	4	1.998918918918919	-3.694785267492398e-4	0.025080313765114923	2.9246889187481716e-4	67.724505655	61.30450362	0.12260900724	0.12161636585738143	0.9996666597300096	67.70193035	61.24740981	0.05068315179873862	offspring	NA
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	5	2.2025825825825827	-4.8501205988135275e-4	0.02505695609015972	2.67965048959706e-4	67.70193035	61.24740981	0.12249481962	0.12157582622515128	0.998955576678029	67.70193035	61.24740981	0.05068315179873862	offspring	0.050645645645645665
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	6	2.1985385385385388	0.0499756884060292	0.02503764542998462	1.680885438058112e-4	67.631220875	61.20020823	0.12240041646000001	0.12144884959685384	0.9994022908432376	67.70193035	61.24740981	0.05068315179873862	offspring	0.04963463463463469
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	7	2.2126526526526527	0.09909974596634692	0.025019955242028467	2.0487947531374438e-4	67.590797075	61.156967615	0.12231393523	0.12137625850737155	0.9993667231804872	67.70193035	61.24740981	0.05068315179873862	offspring	0.05316316316316316
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	8	2.207947947947948	0.14982668831182677	0.024981082973321207	1.828469827830729e-4	67.54799339	61.061951055	0.12212390211	0.12129939373641964	0.9992366811741941	67.70193035	61.24740981	0.05068315179873862	offspring	0.051986986986987005
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	9	2.2026826826826826	0.20066945016453064	0.02494925499150444	4.993049993370287e-5	67.496432735	60.98415304	0.12196830608	0.12120680362562178	0.9989797562299274	67.70193035	61.24740981	0.05068315179873862	offspring	0.05067067067067066
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	10	2.2043043043043045	0.2481202733130761	0.02491677618858339	7.673776975324572e-5	67.42756992	60.904764205	0.12180952840999999	0.12108314313933233	0.9990770133037	67.70193035	61.24740981	0.05068315179873862	offspring	0.051076076076076116
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	11	2.2083483483483484	0.2974379353336177	0.024884983590730436	3.644423902958417e-5	67.36533517	60.82705268	0.12165410536	0.12097138500906854	0.9988641638936865	67.70193035	61.24740981	0.05068315179873862	offspring	0.05208708708708709
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	12	2.2112112112112112	0.3474962702522092	0.024850081286984516	-5.7669278424695394e-05	67.28881919	60.741740015	0.12148348003	0.12083398134214449	0.9986818818331533	67.70193035	61.24740981	0.05068315179873862	offspring	0.052802802802802806
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	13	2.2127927927927926	0.3975334430879993	0.024813328040686738	-3.537545840456171e-5	67.200124575	60.65190304	0.12130380608	0.120674707876165	0.9988075569724492	67.70193035	61.24740981	0.05068315179873862	offspring	0.053198198198198154
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	14	2.198918918918919	0.4470204017709523	0.02478074508846996	-1.114042520014235e-4	67.119992255	60.57225963	0.12114451926	0.12053081016215633	0.998699048643089	67.70193035	61.24740981	0.05068315179873862	offspring	0.04972972972972978
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	15	2.183023023023023	0.495825884192881	0.02473843150733965	-1.956233061212233e-4	67.03267241	60.468831375	0.12093766275000001	0.1203740054411263	0.9983181696932736	67.70193035	61.24740981	0.05068315179873862	offspring	0.045755755755755745
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	16	2.2032032032032034	0.5439338758046383	0.024687560255854283	-1.837309068460879e-4	66.91993483	60.34448537	0.12068897074	0.12017155679063336	0.9978502503720983	67.70193035	61.24740981	0.05068315179873862	offspring	0.05080080080080085
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	17	2.1966566566566565	0.5935014791815102	0.024638239265050474	-1.3376097275500555e-4	66.776073725	60.22392871	0.12044785742	0.11991321803113833	0.9979054267165212	67.70193035	61.24740981	0.05068315179873862	offspring	0.04916416416416414
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	18	2.1824824824824827	0.6426118099854162	0.024587555662306013	-9.531291477633004e-5	66.636206345	60.10004138	0.12020008276000001	0.11966205100831434	0.9977980109755902	67.70193035	61.24740981	0.05068315179873862	offspring	0.04562062062062067
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	19	2.1773973973973972	0.69055765428706	0.024535396375626017	-7.357664276637812e-5	66.48947415	59.972546995	0.11994509399	0.11939855648535566	0.9979580964244997	67.70193035	61.24740981	0.05068315179873862	offspring	0.04434934934934931
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	20	2.20012012012012	0.7389802173999195	0.024474607098089147	-2.451751579584331e-4	66.353709055	59.823958085	0.11964791617000001	0.11915475614595865	0.9978306235318258	67.70193035	61.24740981	0.05068315179873862	offspring	0.05003003003003004
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	21	2.176136136136136	0.7883936807412514	0.024416207283386747	-1.956274995034532e-4	66.20976288	59.681209805	0.11936241961	0.11889626462190457	0.9981740359013349	67.70193035	61.24740981	0.05068315179873862	offspring	0.04403403403403405
500	1e3	0.05	0.028597409191117442	1.5	0.475106465816068	22	2.187847847847848	0.8359174272832341	0.024357094738939482	-3.7060666626488674e-4	66.08886623	59.53671938	0.11907343876	0.1186791643112396	0.9983453709189166	67.70193035	61.24740981	0.05068315179873862	offspring	0.04696196196196201
