N	alpha	rec_frac	gen	wvar	kvar	wbar	theory_va	cov
1000	0.1	5e-4	64	7.71797857857857e-4	1.9994274274274275	1.1600198	2.3394952134441337e-4	2.620928518935346e-5
1000	0.1	5e-4	65	7.457384184184176e-4	2.002278278278278	1.1606703999999999	2.2429618801936846e-4	2.511526163225228e-5
1000	0.1	5e-4	66	7.265172572572564e-4	2.0017057057057057	1.1613434	2.150001378338875e-4	2.4062311838514183e-5
1000	0.1	5e-4	67	7.024799599599591e-4	1.9979659659659659	1.1620028	2.060516784031335e-4	2.3049290808101337e-5
1000	0.1	5e-4	68	6.769881881881873e-4	1.9971331331331332	1.16262	1.9744106010240506e-4	2.2075049370163717e-5
1000	0.1	5e-4	69	6.523831031031022e-4	2.006238238238238	1.1631639999999999	1.891585129865469e-4	2.1138438322016768e-5
1000	0.1	5e-4	70	6.287200400400391e-4	2.0092452452452454	1.1636732	1.8119428011188356e-4	2.023831215390409e-5
1000	0.1	5e-4	71	6.09203863863863e-4	2.006338338338338	1.1642114	1.7353864747260588e-4	1.9373532384632556e-5
1000	0.1	5e-4	72	5.864953353353345e-4	2.002798798798799	1.1647644	1.6618197076154325e-4	1.854297053284711e-5
1000	0.1	5e-4	73	5.612624424424416e-4	2.002322322322322	1.1652806	1.591146991620144e-4	1.7745510748254698e-5
1000	0.1	5e-4	74	5.394801201201193e-4	1.9975335335335336	1.1657604	1.5232739637258935e-4	1.698005212647031e-5
1000	0.1	5e-4	75	5.132664864864857e-4	2.0033913913913914	1.1662614	1.4581075906075014e-4	1.624551073041458e-5
1000	0.1	5e-4	76	4.8800364364364287e-4	2.002894894894895	1.16671	1.395556329346414e-4	1.5540821340345973e-5
1000	0.1	5e-4	77	4.723788388388381e-4	1.9994794794794795	1.1670677999999999	1.3355302661471972e-4	1.4864938953702716e-5
1000	0.1	5e-4	78	4.497993193193186e-4	2.0015615615615614	1.1674959999999999	1.2779412347908563e-4	1.4216840054953931e-5
1000	0.1	5e-4	79	4.2897643643643573e-4	2.002018018018018	1.1678914	1.2227029164806297e-4	1.3595523674666511e-5
1000	0.1	5e-4	80	4.084173773773767e-4	2.000292292292292	1.1682488	1.1697309226510279e-4	1.3000012255975856e-5
1000	0.1	5e-4	81	3.8705669669669604e-4	2.0084404404404403	1.1686196	1.1189428622242815e-4	1.2429352345615072e-5
1000	0.1	5e-4	82	3.7019275275275215e-4	1.9965685685685686	1.168928	1.0702583947137088e-4	1.1882615125650297e-5
1000	0.1	5e-4	83	3.5561881881881823e-4	2.0014174174174175	1.1692056	1.0235992704873616e-4	1.1358896801050215e-5
1000	0.1	5e-4	84	3.3871873873873816e-4	2.002798798798799	1.1695066	9.788893594226237e-5	1.0857318857241498e-5
1000	0.1	5e-4	85	3.2119261261261204e-4	2.0040680680680683	1.1698009999999999	9.36054669100519e-5	1.0377028200838089e-5
1000	0.1	5e-4	86	3.0624198198198147e-4	1.9973453453453454	1.1700538	8.950233536103153e-5	9.91719719581426e-6
1000	0.1	5e-4	87	2.938298298298293e-4	1.998114114114114	1.1703147999999999	8.557257139575246e-5	9.477023606484962e-6
1000	0.1	5e-4	88	2.7912438438438387e-4	1.9982382382382382	1.1705454	8.180941909972529e-5	9.055730457824743e-6
1000	0.1	5e-4	89	2.657021821821817e-4	2.002966966966967	1.1707736	7.820633517434935e-5	8.652565822825483e-6
1000	0.1	5e-4	90	2.5181137137137094e-4	2.0005005005005003	1.1709988	7.475698698394599e-5	8.266802545830739e-6
1000	0.1	5e-4	91	2.406873473473469e-4	2.0015615615615614	1.1712038	7.145525009111935e-5	7.897737910054413e-6
1000	0.1	5e-4	92	2.294570970970967e-4	2.0019419419419417	1.1713736	6.829520534666256e-5	7.54469325679568e-6
1000	0.1	5e-4	93	2.1535547547547507e-4	1.9951671671671671	1.1715655999999999	6.527113559472877e-5	7.207013563225301e-6
1000	0.1	5e-4	94	2.0397291291291255e-4	1.9983543543543543	1.1717541999999999	6.23775220486308e-5	6.88406698500022e-6
1000	0.1	5e-4	95	1.9056444444444408e-4	2.004948948948949	1.1719564	5.960904038778315e-5	6.575244369403658e-6
1000	0.1	5e-4	96	1.808925525525522e-4	2.0011731731731732	1.1721266	5.69605566216711e-5	6.279958744174989e-6
1000	0.1	5e-4	97	1.7520138138138106e-4	2.0046206206206207	1.172245	5.442712276245017e-5	5.997644786701448e-6
1000	0.1	5e-4	98	1.6057943943943912e-4	1.99801001001001	1.1724374	5.200397234381193e-5	5.7277582777882656e-6
1000	0.1	5e-4	99	1.5091575575575545e-4	1.99805005005005	1.1725695999999999	4.96865158200067e-5	5.469775543794726e-6
1000	0.1	5e-4	100	1.4111051051051023e-4	2.001873873873874	1.172734	4.747033587559108e-5	5.223192890543084e-6
1000	0.1	0.02	5	0.0012117313313313308	2.001977977977978	1.0952844	0.001238745110882805	7.470320288089819e-6
1000	0.1	0.02	6	0.0012086900900900894	2.005081081081081	1.0964248	0.0012324833258134454	7.283907085013796e-6
1000	0.1	0.02	7	0.0012093961761761756	2.007287287287287	1.0975118	0.0012248935114129611	7.09427067491897e-6
1000	0.1	0.02	8	0.0011985833033033026	2.0083643643643643	1.0986748	0.0012160111680075624	6.901969880162398e-6
1000	0.1	0.02	9	0.0012006623223223217	2.004228228228228	1.0997805999999999	0.0012058769473880448	6.707559977444753e-6
1000	0.1	0.02	10	0.0011991403003002996	2.0056296296296297	1.1007628	0.0011945362721800382	6.511589125301083e-6
1000	0.1	0.02	11	0.0012008978378378373	2.0063703703703704	1.1019478	0.0011820389209020715	6.314594979691931e-6
1000	0.1	0.02	12	0.0012038202602602597	2.000348348348348	1.103026	0.0011684385849501564	6.117101532185123e-6
1000	0.1	0.02	13	0.0012042033233233228	2.0073993993993993	1.1040076	0.0011537924039510957	5.9196162001849695e-6
1000	0.1	0.02	14	0.0011974268068068062	1.9984744744744745	1.1050454	0.0011381604859912295	5.722627193286895e-6
1000	0.1	0.02	15	0.0011995379779779773	2.0033273273273275	1.1060931999999999	0.0011216054191645892	5.5266011742923144e-6
1000	0.1	0.02	16	0.0011949869269269264	2.0056056056056057	1.1071126	0.0011041917806997128	5.331981227833377e-6
1000	0.1	0.02	17	0.001189566566566566	2.0032352352352354	1.10822	0.001085985649630023	5.139185144067354e-6
1000	0.1	0.02	18	0.0011952561161161156	2.0026226226226225	1.1093398	0.0010670541285842162	4.9486040196349696e-6
1000	0.1	0.02	19	0.0011985308908908903	2.0086086086086086	1.1104812	0.0010474648798032343	4.7606011731272825e-6
1000	0.1	0.02	20	0.001201514494494494	2.0051731731731732	1.1117046	0.0010272856799588318	4.5755113677760735e-6
1000	0.1	0.02	21	0.0012075429229229224	2.0056376376376375	1.1128018	0.0010065839977692692	4.393640330027143e-6
1000	0.1	0.02	22	0.0012160429629629625	2.0134454454454453	1.1138216	9.854265977993694e-4	4.215264549136894e-6
1000	0.1	0.02	23	0.0012221409609609606	2.0036556556556557	1.114895	9.638791732100291e-4	4.040631339975885e-6
1000	0.1	0.02	24	0.0012237349949949946	2.002074074074074	1.1159758	9.420060096003392e-4	3.869959148839515e-6
1000	0.1	0.02	25	0.0012271339739739736	2.0006246246246246	1.117054	9.19869681478999e-4	3.7034380802605148e-6
1000	0.1	0.02	26	0.0012342207207207201	2.0027307307307307	1.1181922	8.975307823205003e-4	3.5412306215650456e-6
1000	0.1	0.02	27	0.0012373187987987982	1.9998318318318318	1.1193504	8.75047688616493e-4	3.3834725411889744e-6
1000	0.1	0.02	28	0.0012422138338338334	2.0033993993993993	1.1204634	8.524763578312248e-4	3.23027393653156e-6
1000	0.1	0.02	29	0.0012529431231231227	1.9976376376376377	1.1215598	8.298701597178958e-4	3.0817204073233422e-06
1000	0.1	0.02	30	0.0012485536736736732	2.002994994994995	1.1226715999999999	8.072797400543015e-4	2.937874331071176e-6
1000	0.1	0.02	31	0.0012458324124124118	2.0074114114114114	1.1237894	7.847529155130648e-4	2.798776218058861e-6
1000	0.1	0.02	32	0.0012586621621621615	2.0038198198198196	1.124951	7.623345980956524e-4	2.6644461245734484e-6
1000	0.1	0.02	33	0.0012537466666666661	2.001273273273273	1.126066	7.400667473278456e-4	2.5348851044328705e-6
1000	0.1	0.02	34	0.0012568817617617611	2.0022102102102104	1.1271731999999999	7.179883482373384e-4	2.4100766804632467e-6
1000	0.1	0.02	35	0.0012519431431431425	2.0033513513513515	1.1283304	6.961354130070458e-4	2.289988319257197e-6
1000	0.1	0.02	36	0.0012543121721721715	2.0096176176176175	1.1294861999999999	6.745410041178272e-4	2.174572894295102e-6
1000	0.1	0.02	37	0.00125525065065065	2.003827827827828	1.1305292	6.532352767568422e-4	2.0637701242858237e-6
1000	0.1	0.02	38	0.0012469561561561555	2.0035995995995997	1.1316896	6.322455382684898e-4	1.9575079753472527e-6
1000	0.1	0.02	39	0.001235613733733733	2.005137137137137	1.132838	6.115963224581545e-4	1.8557040173663546e-6
1000	0.1	0.02	40	0.001235148688688688	1.9975255255255255	1.1340206	5.91309476621282e-4	1.7582667265319057e-6
1000	0.1	0.02	41	0.0012354874674674668	2.008884884884885	1.1350782	5.714042592552379e-4	1.665096727595245e-6
1000	0.1	0.02	42	0.0012290300500500493	2.009069069069069	1.1361842	5.518974465156811e-4	1.5760879708737456e-6
1000	0.1	0.02	43	0.0012192079879879871	1.9971531531531532	1.1372422	5.328034455978377e-4	1.491128840355156e-6
1000	0.1	0.02	44	0.0012095324524524517	2.003051051051051	1.138394	5.141344133520526e-4	1.4101031904813332e-6
1000	0.1	0.02	45	0.0012006473873873865	2.0056176176176175	1.1395018	4.959003785793987e-4	1.3328913102857186e-6
1000	0.1	0.02	46	0.0011863316916916908	2.0045325325325325	1.1406252	4.781093665925719e-4	1.2593708145264237e-6
1000	0.1	0.02	47	0.001169145925925925	2.001057057057057	1.141701	4.607675247682929e-4	1.1894174623018332e-6
1000	0.1	0.02	48	0.0011496318118118108	2.005221221221221	1.1427638	4.438792479566932e-4	1.1229059043599472e-6
1000	0.1	0.02	49	0.0011329036836836828	1.9992312312312313	1.1438198	4.2744730274877724e-4	1.059710360922396e-6
1000	0.1	0.02	50	0.0011131883083083075	2.000832832832833	1.1447996	4.114729497341207e-4	9.99705232348245e-7
1000	0.1	0.02	51	0.0010939222622622614	2.001193193193193	1.1458466	3.9595606300508063e-4	9.427656453663079e-7
1000	0.1	0.02	52	0.0010728640440440431	1.9951071071071071	1.1468521999999999	3.8089524628104397e-4	8.887679379190352e-7
1000	0.1	0.02	53	0.0010615645245245235	2.011671671671672	1.1477824	3.662879451352341e-4	8.375900858930494e-7
1000	0.1	0.02	54	0.001040848128128127	2.003019019019019	1.1486787999999999	3.521305549073768e-4	7.891120751711152e-7
1000	0.1	0.02	55	0.0010155637237237228	2.0046526526526525	1.1496236	3.384185239773505e-4	7.432162225351607e-7
1000	0.1	0.02	56	9.880541341341332e-4	2.0092492492492493	1.15048	3.2514645215854206e-4	6.997874489900889e-7
1000	0.1	0.02	57	9.638915315315305e-4	2.003915915915916	1.1513388	3.1230818404421435e-4	6.587135090693643e-7
1000	0.1	0.02	58	9.476625425425415e-4	2.003783783783784	1.1521032	2.9989689720676436e-4	6.198851796349747e-7
1000	0.1	0.02	59	9.223955355355345e-4	2.001661661661662	1.1530078	2.879051852081949e-4	5.831964116021708e-7
1000	0.1	0.02	60	8.93960020020019e-4	2.004052052052052	1.1538186	2.763251354311004e-4	5.485444479102363e-7
1000	0.1	0.02	61	8.727493693693683e-4	2.0038958958958957	1.1546522	2.6514840178314505e-4	5.15829910929507e-7
1000	0.1	0.02	62	8.461012212212202e-4	1.9981021021021022	1.1555132	2.543662723653764e-4	4.849568623480298e-7
1000	0.1	0.02	63	8.16272032032031e-4	2.0018418418418418	1.1563588	2.4396973222569232e-4	4.558328384218682e-7
1000	0.1	0.02	64	7.938887287287277e-4	2.010102102102102	1.1570636	2.3394952134441337e-4	4.2836886330614404e-7
1000	0.1	0.02	65	7.667876476476467e-4	1.9972252252252252	1.1577718	2.2429618801936846e-4	4.024794430120828e-7
1000	0.1	0.02	66	7.437270470470461e-4	1.9992272272272271	1.1584808	2.150001378338875e-4	3.780825423619019e-7
1000	0.1	0.02	67	7.180281881881873e-4	2.008292292292292	1.1591296	2.060516784031335e-4	3.550995471407944e-7
1000	0.1	0.02	68	6.875432032032023e-4	1.9994074074074073	1.1597438	1.9744106010240506e-4	3.3345521347488465e-7
1000	0.1	0.02	69	6.675908508508499e-4	1.997957957957958	1.160305	1.891585129865469e-4	3.130776062987587e-7
1000	0.1	0.02	70	6.436977977977968e-4	2.0074514514514514	1.1608802	1.8119428011188356e-4	2.9389802861560883e-7
1000	0.1	0.02	71	6.191371771771763e-4	2.002126126126126	1.161436	1.7353864747260588e-4	2.7585094310007155e-7
1000	0.1	0.02	72	5.909111511511503e-4	2.0041641641641643	1.1619996	1.6618197076154325e-4	2.58873887447324e-7
1000	0.1	0.02	73	5.673285685685677e-4	2.003099099099099	1.1625336	1.591146991620144e-4	2.42907384734072e-7
1000	0.1	0.02	74	5.410659259259251e-4	2.001757757757758	1.1630829999999999	1.5232739637258935e-4	2.2789484992690384e-7
1000	0.1	0.02	75	5.136052652652645e-4	2.006018018018018	1.1636005999999999	1.4581075906075014e-4	2.1378249355189497e-7
1000	0.1	0.02	76	4.939891891891884e-4	2.003631631631632	1.1640512	1.395556329346414e-4	2.005192234260259e-7
1000	0.1	0.02	77	4.733810210210203e-4	2.002938938938939	1.164496	1.3355302661471972e-4	1.8805654524608477e-7
1000	0.1	0.02	78	4.456858858858852e-4	2.0016456456456457	1.1649684	1.2779412347908563e-4	1.7634846273373815e-7
1000	0.1	0.02	79	4.255163563563557e-4	2.0038158158158157	1.1653107999999999	1.2227029164806297e-4	1.653513779465541e-7
1000	0.1	0.02	80	4.085095295295289e-4	2.0021901901901904	1.1657222	1.1697309226510279e-4	1.5502399228333204e-7
1000	0.1	0.02	81	3.890294694694688e-4	1.9961921921921921	1.1660476	1.1189428622242815e-4	1.4532720863777889e-7
1000	0.1	0.02	82	3.746420220220214e-4	2.0006526526526525	1.1663502	1.0702583947137088e-4	1.3622403508736365e-7
1000	0.1	0.02	83	3.574620020020014e-4	1.9983063063063062	1.1666778	1.0235992704873616e-4	1.2767949044310768e-7
1000	0.1	0.02	84	3.372808008008002e-4	1.999083083083083	1.1669908	9.788893594226237e-5	1.1966051193131228e-7
1000	0.1	0.02	85	3.2041523523523467e-4	1.995075075075075	1.1673026	9.36054669100519e-5	1.121358652289392e-7
1000	0.1	0.02	86	3.041776976976972e-4	2.0006406406406407	1.1676072	8.950233536103153e-5	1.0507605703048244e-7
1000	0.1	0.02	87	2.9016658658658607e-4	1.9944224224224225	1.167851	8.557257139575246e-5	9.845325028487679e-8
1000	0.1	0.02	88	2.7991381381381334e-4	2.004104104104104	1.1680598	8.180941909972529e-5	9.22411822065653e-8
1000	0.1	0.02	89	2.6501291291291244e-4	2.002398398398398	1.1682793999999999	7.820633517434935e-5	8.641508513410427e-8
1000	0.1	0.02	90	2.516363963963959e-4	1.9975975975975977	1.16848	7.475698698394599e-5	8.095161028299332e-8
1000	0.1	0.02	91	2.3767101101101058e-4	1.9983383383383384	1.168713	7.145525009111935e-5	7.582875441604503e-8
1000	0.1	0.02	92	2.2300936936936897e-4	2.001973973973974	1.168936	6.829520534666256e-5	7.10257894342698e-8
1000	0.1	0.02	93	2.0897201201201162e-4	1.9996436436436436	1.1690943999999999	6.527113559472877e-5	6.652319487390132e-8
1000	0.1	0.02	94	1.9987553553553515e-4	2.003915915915916	1.1692605999999999	6.23775220486308e-5	6.230259328015599e-8
1000	0.1	0.02	95	1.9005337337337302e-4	1.9977257257257257	1.1694292	5.960904038778315e-5	5.834668841575642e-8
1000	0.1	0.02	96	1.8124088088088055e-4	2.0066346346346347	1.16958	5.69605566216711e-5	5.463920625161347e-8
1000	0.1	0.02	97	1.716232232232229e-4	2.001125125125125	1.1697308	5.442712276245017e-5	5.116483867829013e-8
1000	0.1	0.02	98	1.6553723723723693e-4	1.9984424424424425	1.169853	5.200397234381193e-5	4.790918986973078e-8
1000	0.1	0.02	99	1.5359375375375347e-4	2.0034194194194193	1.1700044	4.96865158200067e-5	4.485872522497698e-8
1000	0.1	0.02	100	1.428965965965963e-4	2.007323323323323	1.1701674	4.747033587559108e-5	4.200072280923753e-8
1000	0.2	1e-4	5	0.005007895415415413	2.01417017017017	1.1974312	0.004839040665172145	9.197007112169282e-4
1000	0.2	1e-4	6	0.005007751191191189	2.0115235235235236	1.2015124	0.004752009799150759	9.030694411728213e-4
1000	0.2	1e-4	7	0.005034461261261259	2.021001001001001	1.2055612	0.004648745163745555	8.833567397018034e-4
1000	0.2	1e-4	8	0.005016518918918917	2.0176296296296297	1.2098448	0.004530852641261902	8.608686517262784e-4
1000	0.2	1e-4	9	0.005041722842842841	2.011043043043043	1.2139495999999999	0.004400071191518773	8.359363823300423e-4
1000	0.2	1e-4	10	0.005028072952952951	2.0093653653653654	1.2181035999999998	0.00425822385150886	8.08906975873068e-4
1000	0.2	1e-4	11	0.005041637397397395	2.012996996996997	1.2220651999999999	0.004107170478606201	7.801343318722536e-4
1000	0.2	1e-4	12	0.00502186178178178	2.0206246246246247	1.2266139999999999	0.0039487639772961105	7.499708878799005e-4
1000	0.2	1e-4	13	0.004986058138138136	2.013013013013013	1.2309188	0.003784811351715995	7.187602238042166e-4
1000	0.2	1e-4	14	0.004950678278278276	2.0153553553553554	1.2351036	0.0036170405022035593	6.868307613826144e-4
1000	0.2	1e-4	15	0.004930533973973972	2.0108868868868868	1.2392652	0.0034470732696236838	6.544906536930545e-4
1000	0.2	1e-4	16	0.0049607654054054035	2.0271231231231233	1.2432904	0.003276404855054016	6.220238880927365e-4
1000	0.2	1e-4	17	0.004944231191191189	2.0118758758758757	1.2473851999999999	0.003106389424156657	5.896875655403318e-4
1000	0.2	1e-4	18	0.004937335495495493	2.0141941941941943	1.2516028	0.0029382314560702076	5.577102719305625e-4
1000	0.2	1e-4	19	0.004915942822822821	2.015903903903904	1.2560263999999999	0.0027729822188468094	5.262914233901612e-4
1000	0.2	1e-4	20	0.0048828005605605585	2.0086646646646646	1.2599536	0.0026115406439290553	4.956014467925186e-4
1000	0.2	1e-4	21	0.004873844404404402	2.0123723723723725	1.2640015999999998	0.00245465782306559	4.657826475428487e-4
1000	0.2	1e-4	22	0.004832467587587585	2.0114874874874875	1.268138	0.00230294435189687	4.369506169618075e-4
1000	0.2	1e-4	23	0.004849423183183181	2.0154114114114114	1.2721784	0.002156879783663985	4.0919603915440597e-4
1000	0.2	1e-4	24	0.0047862645045045026	2.0042842842842843	1.2760984	0.0020168235227390335	3.8258676992963353e-4
1000	0.2	1e-4	25	0.004749365685685684	2.013717717717718	1.2800471999999998	0.001883026570652962	3.5717007617709406e-4
1000	0.2	1e-4	26	0.004690797437437435	2.0162802802802804	1.2840956	0.0017556436282859568	3.3297494145314134e-4
1000	0.2	1e-4	27	0.00464939187187187	2.010054054054054	1.2879572	0.0016347451499632746	3.1001436106605884e-4
1000	0.2	1e-4	28	0.004609709789789787	2.002666666666667	1.2918843999999998	0.0015203290332489391	2.8828756670729435e-4
1000	0.2	1e-4	29	0.004587603523523521	2.018702702702703	1.2955548	0.0014123317087713521	2.6778213599464707e-4
1000	0.2	1e-4	30	0.004514000240240238	2.017393393393393	1.2992903999999998	0.0013106384653819633	2.484759557832488e-4
1000	0.2	1e-4	31	0.004456630230230229	2.0086046046046047	1.3029807999999998	0.0012150929063993508	2.3033901958456181e-4
1000	0.2	1e-4	32	0.004342593873873872	2.0125485485485486	1.3067332	0.0011255054825441734	2.1333504889883698e-4
1000	0.2	1e-4	33	0.004229907347347345	2.00603003003003	1.3102512	0.0010416610869409617	1.9742293581226787e-4
1000	0.2	1e-4	34	0.0041032440440440425	2.003727727727728	1.3137391999999999	9.63325728156852e-4	1.8255801001007793e-4
1000	0.2	1e-4	35	0.003976036196196194	2.0138658658658657	1.3171127999999999	8.902523197848593e-4	1.6869313762491863e-4
1000	0.2	1e-4	36	0.00380250202202202	2.0075675675675675	1.3203471999999998	8.221856407621767e-4	1.5577966230550828e-4
1000	0.2	1e-4	37	0.0036499951951951934	2.010898898898899	1.3234924	7.588665306341972e-4	1.4376820078052373e-4
1000	0.2	1e-4	38	0.0034964149749749734	2.0183143143143143	1.3264095999999999	7.000353894480306e-4	1.3260930621975613e-4
1000	0.2	1e-4	39	0.0033110731531531515	2.0133413413413415	1.3292792	6.454350538910575e-4	1.222540130498458e-4
1000	0.2	1e-4	40	0.003100477517517516	2.013873873873874	1.3318851999999999	5.948131205533839e-4	1.1265427673149823e-4
1000	0.2	1e-4	41	0.002909180060060059	2.008868868868869	1.3344159999999998	5.479237845276658e-4	1.0376332148955208e-4
1000	0.2	1e-4	42	0.002716500340340339	2.000008008008008	1.3366296	5.045292575727529e-4	9.553590822193643e-5
1000	0.2	1e-4	43	0.002522759159159158	2.01204004004004	1.3388316	4.6440082524841936e-4	8.792853389134833e-5
1000	0.2	1e-4	44	0.0023238057257257247	2.0112712712712715	1.3407776	4.2731959715785805e-4	8.089957269663961e-5
1000	0.2	1e-4	45	0.0021494953353353346	2.005757757757758	1.342538	3.9307699900388137e-4	7.440936828464642e-5
1000	0.2	1e-4	46	0.0019695453853853847	2.0083323323323325	1.3442056	3.614750497874957e-4	6.842028523798861e-5
1000	0.2	1e-4	47	0.0018001015415415407	2.000656656656657	1.3456096	3.3232646230530935e-4	6.289672708888885e-5
1000	0.2	1e-4	48	0.0016356249849849842	2.003771771771772	1.3469604	3.054546002362152e-4	5.780512718241353e-5
1000	0.2	1e-4	49	0.0014850603403403397	2.0069069069069068	1.3482716	2.8069332061021854e-4	5.311391785643966e-5
1000	0.2	1e-4	50	0.0013469330130130124	2.0051891891891893	1.3493712	2.5788672635529826e-4	4.8793482626115815e-5
1000	0.2	1e-4	51	0.0012192442042042036	2.002910910910911	1.3503192	2.3688884993191425e-4	4.481609535944858e-5
1000	0.2	1e-4	52	0.0010931405805805802	2.004808808808809	1.3512971999999999	2.175632857826772e-4	4.115584980659628e-5
1000	0.2	1e-4	53	9.817140340340337e-4	2.001721721721722	1.3520672	1.997827864306476e-4	3.778858229536084e-5
1000	0.2	1e-4	54	8.877250050050046e-4	2.001981981981982	1.3528272	1.8342883452812978e-4	3.469178992432077e-5
1000	0.2	1e-4	55	7.850470470470467e-4	2.010242242242242	1.3534739999999998	1.683912009614622e-4	3.1844546167829796e-5
1000	0.2	1e-4	56	7.095557157157154e-4	1.99801001001001	1.3540516	1.545674972246924e-4	2.9227415447698124e-5
1000	0.2	1e-4	57	6.387577977977975e-4	1.9985505505505505	1.3545551999999998	1.4186272865574648e-4	2.6822367918968717e-5
1000	0.2	1e-4	58	5.697893093093091e-4	1.9973053053053054	1.3550415999999998	1.30188853752254e-4	2.4612695455980873e-5
1000	0.2	1e-4	59	5.040620620620619e-4	1.997941941941942	1.3554427999999998	1.1946435362207743e-4	2.2582929604444273e-5
1000	0.2	1e-4	60	4.480751151151149e-4	1.999883883883884	1.3558375999999999	1.0961381464877111e-4	2.0718762080376706e-5
1000	0.2	1e-4	61	3.9192040040040026e-4	2.0035435435435436	1.3561664	1.005675266403213e-4	1.900696824285162e-5
1000	0.2	1e-4	62	3.4776352352352337e-4	2.005077077077077	1.3564564	9.22610980580315e-5	1.743533384026295e-5
1000	0.2	1e-4	63	3.0498458458458447e-4	2.004960960960961	1.3566947999999999	8.46350893717925e-5	1.5992585225528528e-05
1000	0.2	1e-4	64	2.712388388388387e-4	2.0047487487487485	1.3569132	7.763466514019223e-5	1.4668323150891345e-5
1000	0.2	1e-4	65	2.404856056056055e-4	2.0081241241241243	1.3571064	7.120926505350265e-5	1.345296018479807e-5
1000	0.2	1e-4	66	2.1049465465465455e-4	1.9993753753753754	1.3572768	6.531229389092775e-5	1.2337661739149455e-5
1000	0.2	1e-4	67	1.8221645645645636e-4	1.997041041041041	1.3574287999999999	5.990083011882084e-5	1.131429065278816e-5
1000	0.2	1e-4	68	1.6111479479479472e-4	1.9982182182182182	1.357546	5.4935352683607e-5	1.0375355244463384e-5
1000	0.2	1e-4	69	1.3696184184184177e-4	2.0047247247247246	1.35767	5.0379485422921945e-5	9.513960723987718e-6
1000	0.2	1e-4	70	1.204243443443443e-4	2.002862862862863	1.357778	4.619975842399671e-5	8.72376383254898e-6
1000	0.2	1e-4	71	1.0620452452452448e-4	1.9984704704704706	1.3578476	4.236538559248582e-5	7.998930570812533e-6
1000	0.2	1e-4	72	9.143143143143139e-5	2.0003523523523525	1.3579328	3.884805765299043e-5	7.334096865642713e-6
1000	0.2	1e-4	73	7.888056056056052e-5	2.003975975975976	1.357994	3.5621749779377816e-5	6.724332022020529e-6
1000	0.2	1e-4	74	6.38644244244244e-5	1.9977857857857857	1.3580748	3.2662543045279886e-5	6.1651048053996895e-6
1000	0.2	1e-4	75	5.353233233233231e-5	2.00615015015015	1.358126	2.9948458889169358e-5	5.652252000624033e-6
1000	0.2	1e-4	76	4.693157157157155e-5	2.002198198198198	1.3581607999999998	2.7459305801891516e-5	5.181949296195566e-6
1000	0.2	1e-4	77	4.053269269269267e-5	2.005217217217217	1.3581952	2.517653746506967e-5	4.750684346678324e-6
1000	0.2	1e-4	78	3.608040040040038e-5	1.9984104104104103	1.3582176	2.308312159459157e-5	4.355231871006291e-6
1000	0.2	1e-4	79	3.3069389389389376e-5	1.9922122122122121	1.3582311999999999	2.1163418772982224e-5	3.9926306501606336e-6
1000	0.2	1e-4	80	2.887303303303302e-5	2.0017097097097096	1.358256	1.9403070586584097e-5	3.6601622938483954e-6
1000	0.2	1e-4	81	2.6228148148148138e-5	2.0016896896896896	1.3582687999999998	1.7788896417293022e-5	3.355331652299093e-6
1000	0.2	1e-4	82	2.009873873873873e-5	2.0004124124124125	1.3582995999999998	1.6308798273076473e-5	3.0758487558968467e-6
1000	0.2	1e-4	83	1.710854854854854e-5	2.0062302302302304	1.3583132	1.495167307620896e-5	2.8196121720043967e-6
1000	0.2	1e-4	84	1.3250690690690685e-5	2.000864864864865	1.3583328	1.3707331862688405e-5	2.5846936749343393e-6
1000	0.2	1e-4	85	1.0733773773773769e-5	2.000972972972973	1.3583455999999998	1.256642537993479e-5	2.3693241314478897e-6
1000	0.2	1e-4	86	1.1201441441441437e-5	1.997977977977978	1.3583432	1.1520375602722113e-5	2.1718805104322178e-6
1000	0.2	1e-4	87	9.609129129129124e-6	2.0042042042042043	1.3583528	1.056131271885624e-5	1.9908739314296764e-6
1000	0.2	1e-4	88	7.740060060060057e-6	1.9993953953953953	1.3583607999999998	9.68201716645791e-6	1.8249386724801885e-6
1000	0.2	1e-4	89	6.328568568568566e-6	1.9986146146146146	1.358368	8.875866333613e-6	1.6728220632486438e-6
1000	0.2	1e-4	90	5.620740740740738e-6	2.003019019019019	1.3583716	8.136785558442417e-6	1.5333751946109717e-6
1000	0.2	1e-4	91	5.774174174174171e-6	2.004192192192192	1.3583707999999999	7.4592030937779944e-6	1.4055443808518273e-6
1000	0.2	1e-4	92	5.3805805805805785e-6	2.0006286286286286	1.3583728	6.838008724862446e-6	1.2883633152432114e-6
1000	0.2	1e-4	93	5.687287287287285e-6	1.9968008008008007	1.3583712	6.268515751576985e-6	1.180945864169678e-6
1000	0.2	1e-4	94	4.750670670670669e-6	2.002706706706707	1.358376	5.74642606821355e-6	1.0824794490620304e-6
1000	0.2	1e-4	95	4.514514514514513e-6	1.99995995995996	1.3583771999999998	5.267798093832174e-6	9.922189692133594e-7
1000	0.2	1e-4	96	3.884604604604603e-6	1.9914954954954955	1.3583804	4.829017325209185e-6	9.094812221605003e-7
1000	0.2	1e-4	97	3.0158158158158146e-6	2.002998998998999	1.3583847999999998	4.426769301680602e-6	8.336397816061267e-7
