L	N	Va	genlen	r	t0	t1	cov	gen
10	1e3	0.01	0.01	0.009900663346622374	5	22	2.987865065084722e-4	22
10	1e3	0.01	0.01	0.009900663346622374	5	23	2.94272558371206e-4	23
10	1e3	0.01	0.01	0.009900663346622374	5	24	2.557995632775988e-4	24
10	1e3	0.01	0.01	0.009900663346622374	5	25	2.1798739280218702e-4	25
10	1e3	0.01	0.01	0.009900663346622374	5	26	2.0917291024756434e-4	26
10	1e3	0.01	0.01	0.009900663346622374	5	27	1.8524230309442576e-4	27
10	1e3	0.01	0.01	0.009900663346622374	5	28	1.5482575223908632e-4	28
10	1e3	0.01	0.01	0.009900663346622374	5	29	1.8782575167433315e-4	29
10	1e3	0.01	0.01	0.009900663346622374	5	30	1.6157502448360282e-4	30
10	1e3	0.01	0.01	0.009900663346622374	5	31	1.6369482480172687e-4	31
10	1e3	0.01	0.01	0.009900663346622374	5	32	1.385901446810304e-4	32
10	1e3	0.01	0.01	0.009900663346622374	5	33	1.359623864854509e-4	33
10	1e3	0.01	0.01	0.009900663346622374	5	34	1.2267153940955254e-4	34
10	1e3	0.01	0.01	0.009900663346622374	5	35	1.7048147213504725e-4	35
10	1e3	0.01	0.01	0.009900663346622374	5	36	1.1584995084263917e-4	36
10	1e3	0.01	0.01	0.009900663346622374	5	37	8.278909381138315e-5	37
10	1e3	0.01	0.01	0.009900663346622374	5	38	1.0344284688474505e-4	38
10	1e3	0.01	0.01	0.009900663346622374	5	39	8.370591324866065e-5	39
10	1e3	0.01	0.01	0.009900663346622374	5	40	1.3272136565442423e-4	40
10	1e3	0.01	0.01	0.009900663346622374	5	41	8.431675292543643e-5	41
10	1e3	0.01	0.01	0.009900663346622374	5	42	1.0703677640715863e-4	42
10	1e3	0.01	0.01	0.009900663346622374	5	43	1.3768304077667632e-4	43
10	1e3	0.01	0.01	0.009900663346622374	5	44	2.690488551521118e-5	44
10	1e3	0.01	0.01	0.009900663346622374	5	45	5.566136703205348e-5	45
10	1e3	0.01	0.01	0.009900663346622374	5	46	1.0325846065433632e-4	46
10	1e3	0.01	0.01	0.009900663346622374	5	47	7.021715459719522e-5	47
10	1e3	0.01	0.01	0.009900663346622374	5	48	7.520436924094302e-5	48
