L	N	Va	genlen	r	t0	t1	cov	gen	va_r	covbin
100	1e3	0.01	4.5	0.4999382950979567	5	22	-3.5893125756350477e-7	22	0.0022222222222222222	[-0.000794,-3.41e-08]
100	1e3	0.01	4.5	0.4999382950979567	5	23	-3.85815010564057e-6	23	0.0022222222222222222	[-0.000794,-3.41e-08]
100	1e3	0.01	4.5	0.4999382950979567	5	24	-2.608210232579462e-7	24	0.0022222222222222222	[-0.000794,-3.41e-08]
100	1e3	0.01	4.5	0.4999382950979567	5	25	2.852428167252605e-6	25	0.0022222222222222222	(-3.41e-08,5.96e-06]
100	1e3	0.01	4.5	0.4999382950979567	5	26	2.923538830871777e-6	26	0.0022222222222222222	(-3.41e-08,5.96e-06]
100	1e3	0.01	4.5	0.4999382950979567	5	27	6.0232911747688695e-06	27	0.0022222222222222222	(5.96e-06,1.35e-05]
100	1e3	0.01	4.5	0.4999382950979567	5	28	2.721171822590462e-7	28	0.0022222222222222222	(-3.41e-08,5.96e-06]
100	1e3	0.01	4.5	0.4999382950979567	5	29	6.0297009529004936e-6	29	0.0022222222222222222	(5.96e-06,1.35e-05]
100	1e3	0.01	4.5	0.4999382950979567	5	30	1.0248170815846237e-7	30	0.0022222222222222222	(-3.41e-08,5.96e-06]
100	1e3	0.01	4.5	0.4999382950979567	5	31	2.5899241436695236e-6	31	0.0022222222222222222	(-3.41e-08,5.96e-06]
100	1e3	0.01	4.5	0.4999382950979567	5	32	-7.642863607848713e-7	32	0.0022222222222222222	[-0.000794,-3.41e-08]
100	1e3	0.01	4.5	0.4999382950979567	5	33	5.850926124025589e-6	33	0.0022222222222222222	(-3.41e-08,5.96e-06]
100	1e3	0.01	4.5	0.4999382950979567	5	34	1.0346665561363332e-6	34	0.0022222222222222222	(-3.41e-08,5.96e-06]
100	1e3	0.01	4.5	0.4999382950979567	5	35	3.14744002536994e-6	35	0.0022222222222222222	(-3.41e-08,5.96e-06]
100	1e3	0.01	4.5	0.4999382950979567	5	36	4.2594843171046105e-6	36	0.0022222222222222222	(-3.41e-08,5.96e-06]
100	1e3	0.01	4.5	0.4999382950979567	5	37	9.58853968900366e-6	37	0.0022222222222222222	(5.96e-06,1.35e-05]
100	1e3	0.01	4.5	0.4999382950979567	5	38	4.238182140441885e-6	38	0.0022222222222222222	(-3.41e-08,5.96e-06]
100	1e3	0.01	4.5	0.4999382950979567	5	39	1.944614249111406e-6	39	0.0022222222222222222	(-3.41e-08,5.96e-06]
100	1e3	0.01	4.5	0.4999382950979567	5	40	1.0281395864733135e-5	40	0.0022222222222222222	(5.96e-06,1.35e-05]
100	1e3	0.01	4.5	0.4999382950979567	5	41	8.966291796970404e-6	41	0.0022222222222222222	(5.96e-06,1.35e-05]
100	1e3	0.01	4.5	0.4999382950979567	5	42	3.3743002675668402e-6	42	0.0022222222222222222	(-3.41e-08,5.96e-06]
100	1e3	0.01	4.5	0.4999382950979567	5	43	3.139776432282877e-6	43	0.0022222222222222222	(-3.41e-08,5.96e-06]
100	1e3	0.01	4.5	0.4999382950979567	5	44	4.033503388090065e-6	44	0.0022222222222222222	(-3.41e-08,5.96e-06]
100	1e3	0.01	4.5	0.4999382950979567	5	45	1.6261471859873536e-6	45	0.0022222222222222222	(-3.41e-08,5.96e-06]
100	1e3	0.01	4.5	0.4999382950979567	5	46	-2.4310482918852075e-6	46	0.0022222222222222222	[-0.000794,-3.41e-08]
100	1e3	0.01	4.5	0.4999382950979567	5	47	3.6906471487708976e-6	47	0.0022222222222222222	(-3.41e-08,5.96e-06]
100	1e3	0.01	4.5	0.4999382950979567	5	48	-2.559562878810633e-7	48	0.0022222222222222222	[-0.000794,-3.41e-08]
100	1e3	0.01	4.5	0.4999382950979567	5	49	5.8797423645974265e-6	49	0.0022222222222222222	(-3.41e-08,5.96e-06]
100	1e3	0.01	4.5	0.4999382950979567	5	50	1.4794926066327608e-6	50	0.0022222222222222222	(-3.41e-08,5.96e-06]
100	1e3	0.02	0	0	5	6	0.0030042594358637566	6	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	7	0.00295678158624042	7	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	8	0.0028647330880996096	8	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	9	0.002847407628712817	9	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	10	0.0024879387899552417	10	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	11	0.002376916090052402	11	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	12	0.0022267505340440347	12	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	13	0.002184961758477203	13	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	14	0.0019650640658934815	14	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	15	0.0016463749937998102	15	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	16	0.0016723331410023912	16	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	17	0.0015811675050341693	17	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	18	0.0012767711877860086	18	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	19	0.0011239312596312688	19	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	20	0.0011287680317581428	20	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	21	9.710423048610229e-4	21	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	22	0.001086520529575049	22	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	23	9.402790048070001e-4	23	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	24	9.013975479201268e-4	24	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	25	7.782570089758762e-4	25	Inf	(0.000677,0.0223]
100	1e3	0.02	0	0	5	26	6.398517920677898e-4	26	Inf	(0.000263,0.000677]
100	1e3	0.02	0	0	5	27	5.398723290223629e-4	27	Inf	(0.000263,0.000677]
100	1e3	0.02	0	0	5	28	5.889271358338611e-4	28	Inf	(0.000263,0.000677]
100	1e3	0.02	0	0	5	29	6.257884814547353e-4	29	Inf	(0.000263,0.000677]
100	1e3	0.02	0	0	5	30	4.565210458330257e-4	30	Inf	(0.000263,0.000677]
100	1e3	0.02	0	0	5	31	3.5522440793343455e-4	31	Inf	(0.000263,0.000677]
100	1e3	0.02	0	0	5	32	5.249865300555041e-4	32	Inf	(0.000263,0.000677]
100	1e3	0.02	0	0	5	33	5.443244517334135e-4	33	Inf	(0.000263,0.000677]
100	1e3	0.02	0	0	5	34	3.081893536430126e-4	34	Inf	(0.000263,0.000677]
100	1e3	0.02	0	0	5	35	5.546599274830345e-4	35	Inf	(0.000263,0.000677]
100	1e3	0.02	0	0	5	36	3.64539921526925e-4	36	Inf	(0.000263,0.000677]
100	1e3	0.02	0	0	5	37	3.383655225142343e-4	37	Inf	(0.000263,0.000677]
100	1e3	0.02	0	0	5	38	1.4582379639306416e-4	38	Inf	(0.000143,0.000263]
100	1e3	0.02	0	0	5	39	1.878791586170043e-4	39	Inf	(0.000143,0.000263]
100	1e3	0.02	0	0	5	40	2.2085762494234096e-4	40	Inf	(0.000143,0.000263]
100	1e3	0.02	0	0	5	41	2.9072602705657074e-4	41	Inf	(0.000263,0.000677]
100	1e3	0.02	0	0	5	42	2.613824783872867e-4	42	Inf	(0.000143,0.000263]
100	1e3	0.02	0	0	5	43	2.2341387428022815e-4	43	Inf	(0.000143,0.000263]
100	1e3	0.02	0	0	5	44	1.1666535217082962e-4	44	Inf	(8.43e-05,0.000143]
100	1e3	0.02	0	0	5	45	2.2504890537642275e-4	45	Inf	(0.000143,0.000263]
100	1e3	0.02	0	0	5	46	1.4596426651093493e-4	46	Inf	(0.000143,0.000263]
100	1e3	0.02	0	0	5	47	3.006930875124604e-4	47	Inf	(0.000263,0.000677]
100	1e3	0.02	0	0	5	48	1.9277173632828876e-4	48	Inf	(0.000143,0.000263]
100	1e3	0.02	0	0	5	49	8.135557084258626e-5	49	Inf	(5.1e-05,8.43e-05]
100	1e3	0.02	0	0	5	50	1.7475472965014033e-4	50	Inf	(0.000143,0.000263]
100	1e3	0.02	0.005	0.004975083125415947	5	6	0.0012481958551748987	6	4	(0.000677,0.0223]
100	1e3	0.02	0.005	0.004975083125415947	5	7	0.0013081470170145761	7	4	(0.000677,0.0223]
100	1e3	0.02	0.005	0.004975083125415947	5	8	0.00124598727726359	8	4	(0.000677,0.0223]
100	1e3	0.02	0.005	0.004975083125415947	5	9	0.0011529652560033968	9	4	(0.000677,0.0223]
100	1e3	0.02	0.005	0.004975083125415947	5	10	0.001148799759022466	10	4	(0.000677,0.0223]
100	1e3	0.02	0.005	0.004975083125415947	5	11	0.0011243771027890956	11	4	(0.000677,0.0223]
100	1e3	0.02	0.005	0.004975083125415947	5	12	0.0010490811136101643	12	4	(0.000677,0.0223]
100	1e3	0.02	0.005	0.004975083125415947	5	13	0.001011720811747968	13	4	(0.000677,0.0223]
100	1e3	0.02	0.005	0.004975083125415947	5	14	9.674737614520945e-4	14	4	(0.000677,0.0223]
100	1e3	0.02	0.005	0.004975083125415947	5	15	9.230443566053767e-4	15	4	(0.000677,0.0223]
100	1e3	0.02	0.005	0.004975083125415947	5	16	8.845219015663489e-4	16	4	(0.000677,0.0223]
100	1e3	0.02	0.005	0.004975083125415947	5	17	8.144380483189714e-4	17	4	(0.000677,0.0223]
100	1e3	0.02	0.005	0.004975083125415947	5	18	7.841262990471474e-4	18	4	(0.000677,0.0223]
100	1e3	0.02	0.005	0.004975083125415947	5	19	6.914928179019462e-4	19	4	(0.000677,0.0223]
100	1e3	0.02	0.005	0.004975083125415947	5	20	5.777247927219964e-4	20	4	(0.000263,0.000677]
100	1e3	0.02	0.005	0.004975083125415947	5	21	5.902087781625715e-4	21	4	(0.000263,0.000677]
100	1e3	0.02	0.005	0.004975083125415947	5	22	5.165223284411179e-4	22	4	(0.000263,0.000677]
100	1e3	0.02	0.005	0.004975083125415947	5	23	4.3813699683912356e-4	23	4	(0.000263,0.000677]
100	1e3	0.02	0.005	0.004975083125415947	5	24	4.140411749491669e-4	24	4	(0.000263,0.000677]
100	1e3	0.02	0.005	0.004975083125415947	5	25	5.419186497659822e-4	25	4	(0.000263,0.000677]
100	1e3	0.02	0.005	0.004975083125415947	5	26	4.5992049115332786e-4	26	4	(0.000263,0.000677]
100	1e3	0.02	0.005	0.004975083125415947	5	27	3.637925133271528e-4	27	4	(0.000263,0.000677]
100	1e3	0.02	0.005	0.004975083125415947	5	28	3.5656813480854354e-4	28	4	(0.000263,0.000677]
100	1e3	0.02	0.005	0.004975083125415947	5	29	3.666792960499859e-4	29	4	(0.000263,0.000677]
100	1e3	0.02	0.005	0.004975083125415947	5	30	3.242225144727682e-4	30	4	(0.000263,0.000677]
100	1e3	0.02	0.005	0.004975083125415947	5	31	3.130558018932624e-4	31	4	(0.000263,0.000677]
100	1e3	0.02	0.005	0.004975083125415947	5	32	2.3023182210727726e-4	32	4	(0.000143,0.000263]
100	1e3	0.02	0.005	0.004975083125415947	5	33	3.5228320957947e-4	33	4	(0.000263,0.000677]
100	1e3	0.02	0.005	0.004975083125415947	5	34	2.002202280553049e-4	34	4	(0.000143,0.000263]
100	1e3	0.02	0.005	0.004975083125415947	5	35	2.474286225898591e-4	35	4	(0.000143,0.000263]
100	1e3	0.02	0.005	0.004975083125415947	5	36	2.6494219755920505e-4	36	4	(0.000263,0.000677]
100	1e3	0.02	0.005	0.004975083125415947	5	37	2.7926679555547997e-4	37	4	(0.000263,0.000677]
100	1e3	0.02	0.005	0.004975083125415947	5	38	1.2296270352264385e-4	38	4	(8.43e-05,0.000143]
100	1e3	0.02	0.005	0.004975083125415947	5	39	1.7795018419525626e-4	39	4	(0.000143,0.000263]
100	1e3	0.02	0.005	0.004975083125415947	5	40	1.5674535991358328e-4	40	4	(0.000143,0.000263]
100	1e3	0.02	0.005	0.004975083125415947	5	41	2.512134168798128e-4	41	4	(0.000143,0.000263]
100	1e3	0.02	0.005	0.004975083125415947	5	42	1.344692165341597e-4	42	4	(8.43e-05,0.000143]
100	1e3	0.02	0.005	0.004975083125415947	5	43	8.887017931708694e-5	43	4	(8.43e-05,0.000143]
100	1e3	0.02	0.005	0.004975083125415947	5	44	1.3261658179772825e-4	44	4	(8.43e-05,0.000143]
100	1e3	0.02	0.005	0.004975083125415947	5	45	1.618789304113808e-4	45	4	(0.000143,0.000263]
100	1e3	0.02	0.005	0.004975083125415947	5	46	1.1034137252359505e-4	46	4	(8.43e-05,0.000143]
100	1e3	0.02	0.005	0.004975083125415947	5	47	1.4668302377964787e-4	47	4	(0.000143,0.000263]
100	1e3	0.02	0.005	0.004975083125415947	5	48	1.1312114370595105e-4	48	4	(8.43e-05,0.000143]
100	1e3	0.02	0.005	0.004975083125415947	5	49	8.549400913196027e-6	49	4	(5.96e-06,1.35e-05]
100	1e3	0.02	0.005	0.004975083125415947	5	50	1.077118953677871e-6	50	4	(-3.41e-08,5.96e-06]
100	1e3	0.02	0.01	0.009900663346622374	5	6	0.0013115253094284178	6	2	(0.000677,0.0223]
100	1e3	0.02	0.01	0.009900663346622374	5	7	0.001370361541120739	7	2	(0.000677,0.0223]
100	1e3	0.02	0.01	0.009900663346622374	5	8	0.001248312849025744	8	2	(0.000677,0.0223]
100	1e3	0.02	0.01	0.009900663346622374	5	9	0.0012719773799248243	9	2	(0.000677,0.0223]
100	1e3	0.02	0.01	0.009900663346622374	5	10	0.001137030624531136	10	2	(0.000677,0.0223]
100	1e3	0.02	0.01	0.009900663346622374	5	11	0.0011268011678458984	11	2	(0.000677,0.0223]
100	1e3	0.02	0.01	0.009900663346622374	5	12	0.0011032319222224656	12	2	(0.000677,0.0223]
100	1e3	0.02	0.01	0.009900663346622374	5	13	0.0010377833840265502	13	2	(0.000677,0.0223]
100	1e3	0.02	0.01	0.009900663346622374	5	14	9.565278929905541e-4	14	2	(0.000677,0.0223]
100	1e3	0.02	0.01	0.009900663346622374	5	15	8.654459368878829e-4	15	2	(0.000677,0.0223]
100	1e3	0.02	0.01	0.009900663346622374	5	16	8.643118026317445e-4	16	2	(0.000677,0.0223]
100	1e3	0.02	0.01	0.009900663346622374	5	17	6.912104143709801e-4	17	2	(0.000677,0.0223]
100	1e3	0.02	0.01	0.009900663346622374	5	18	7.419628140073e-4	18	2	(0.000677,0.0223]
100	1e3	0.02	0.01	0.009900663346622374	5	19	7.135356822213541e-4	19	2	(0.000677,0.0223]
100	1e3	0.02	0.01	0.009900663346622374	5	20	6.05232395549811e-4	20	2	(0.000263,0.000677]
100	1e3	0.02	0.01	0.009900663346622374	5	21	5.616353516305672e-4	21	2	(0.000263,0.000677]
100	1e3	0.02	0.01	0.009900663346622374	5	22	4.6482829095771623e-4	22	2	(0.000263,0.000677]
100	1e3	0.02	0.01	0.009900663346622374	5	23	4.728009284858566e-4	23	2	(0.000263,0.000677]
100	1e3	0.02	0.01	0.009900663346622374	5	24	4.154018829215377e-4	24	2	(0.000263,0.000677]
100	1e3	0.02	0.01	0.009900663346622374	5	25	3.894366336748039e-4	25	2	(0.000263,0.000677]
100	1e3	0.02	0.01	0.009900663346622374	5	26	3.686373115670147e-4	26	2	(0.000263,0.000677]
100	1e3	0.02	0.01	0.009900663346622374	5	27	3.1423754606548296e-4	27	2	(0.000263,0.000677]
100	1e3	0.02	0.01	0.009900663346622374	5	28	3.681146872269722e-4	28	2	(0.000263,0.000677]
100	1e3	0.02	0.01	0.009900663346622374	5	29	2.844650557666507e-4	29	2	(0.000263,0.000677]
100	1e3	0.02	0.01	0.009900663346622374	5	30	3.2638865423616713e-4	30	2	(0.000263,0.000677]
100	1e3	0.02	0.01	0.009900663346622374	5	31	2.5825301937808725e-4	31	2	(0.000143,0.000263]
100	1e3	0.02	0.01	0.009900663346622374	5	32	2.6284014887918494e-4	32	2	(0.000143,0.000263]
100	1e3	0.02	0.01	0.009900663346622374	5	33	2.210614009699306e-4	33	2	(0.000143,0.000263]
100	1e3	0.02	0.01	0.009900663346622374	5	34	1.1775925338426406e-4	34	2	(8.43e-05,0.000143]
100	1e3	0.02	0.01	0.009900663346622374	5	35	1.576402394919952e-4	35	2	(0.000143,0.000263]
100	1e3	0.02	0.01	0.009900663346622374	5	36	1.4217651665935637e-4	36	2	(8.43e-05,0.000143]
100	1e3	0.02	0.01	0.009900663346622374	5	37	1.4843589401064957e-4	37	2	(0.000143,0.000263]
100	1e3	0.02	0.01	0.009900663346622374	5	38	1.464651214296985e-4	38	2	(0.000143,0.000263]
100	1e3	0.02	0.01	0.009900663346622374	5	39	1.6518835325870593e-4	39	2	(0.000143,0.000263]
100	1e3	0.02	0.01	0.009900663346622374	5	40	1.4236903745085786e-4	40	2	(8.43e-05,0.000143]
100	1e3	0.02	0.01	0.009900663346622374	5	41	7.406947916152572e-5	41	2	(5.1e-05,8.43e-05]
100	1e3	0.02	0.01	0.009900663346622374	5	42	0.00015893475954897992	42	2	(0.000143,0.000263]
100	1e3	0.02	0.01	0.009900663346622374	5	43	7.702353716292168e-5	43	2	(5.1e-05,8.43e-05]
100	1e3	0.02	0.01	0.009900663346622374	5	44	-3.5622754299678035e-05	44	2	[-0.000794,-3.41e-08]
100	1e3	0.02	0.01	0.009900663346622374	5	45	-1.0699232077645064e-5	45	2	[-0.000794,-3.41e-08]
100	1e3	0.02	0.01	0.009900663346622374	5	46	5.8459833563335236e-5	46	2	(5.1e-05,8.43e-05]
100	1e3	0.02	0.01	0.009900663346622374	5	47	6.179730251781142e-5	47	2	(5.1e-05,8.43e-05]
100	1e3	0.02	0.01	0.009900663346622374	5	48	5.318020499667763e-5	48	2	(5.1e-05,8.43e-05]
100	1e3	0.02	0.01	0.009900663346622374	5	49	-9.231091163292341e-5	49	2	[-0.000794,-3.41e-08]
100	1e3	0.02	0.01	0.009900663346622374	5	50	2.6809962067489116e-6	50	2	(-3.41e-08,5.96e-06]
100	1e3	0.02	0.05	0.04758129098202024	5	6	3.5891507115236976e-4	6	0.39999999999999997	(0.000263,0.000677]
100	1e3	0.02	0.05	0.04758129098202024	5	7	3.9470494614031557e-4	7	0.39999999999999997	(0.000263,0.000677]
100	1e3	0.02	0.05	0.04758129098202024	5	8	3.6234712771098085e-4	8	0.39999999999999997	(0.000263,0.000677]
100	1e3	0.02	0.05	0.04758129098202024	5	9	3.830462106079366e-4	9	0.39999999999999997	(0.000263,0.000677]
100	1e3	0.02	0.05	0.04758129098202024	5	10	3.296685150238053e-4	10	0.39999999999999997	(0.000263,0.000677]
100	1e3	0.02	0.05	0.04758129098202024	5	11	3.7327330114667403e-4	11	0.39999999999999997	(0.000263,0.000677]
100	1e3	0.02	0.05	0.04758129098202024	5	12	3.4832854933304554e-4	12	0.39999999999999997	(0.000263,0.000677]
100	1e3	0.02	0.05	0.04758129098202024	5	13	3.6063480725331414e-4	13	0.39999999999999997	(0.000263,0.000677]
100	1e3	0.02	0.05	0.04758129098202024	5	14	3.2694715514521223e-4	14	0.39999999999999997	(0.000263,0.000677]
100	1e3	0.02	0.05	0.04758129098202024	5	15	3.222283929381451e-4	15	0.39999999999999997	(0.000263,0.000677]
100	1e3	0.02	0.05	0.04758129098202024	5	16	2.7604199013246537e-4	16	0.39999999999999997	(0.000263,0.000677]
100	1e3	0.02	0.05	0.04758129098202024	5	17	2.919752930581495e-4	17	0.39999999999999997	(0.000263,0.000677]
100	1e3	0.02	0.05	0.04758129098202024	5	18	2.7408374879474176e-4	18	0.39999999999999997	(0.000263,0.000677]
100	1e3	0.02	0.05	0.04758129098202024	5	19	2.5979171683820543e-4	19	0.39999999999999997	(0.000143,0.000263]
100	1e3	0.02	0.05	0.04758129098202024	5	20	2.5414075554578525e-4	20	0.39999999999999997	(0.000143,0.000263]
100	1e3	0.02	0.05	0.04758129098202024	5	21	2.1424398431965053e-4	21	0.39999999999999997	(0.000143,0.000263]
100	1e3	0.02	0.05	0.04758129098202024	5	22	2.2372903057567303e-4	22	0.39999999999999997	(0.000143,0.000263]
100	1e3	0.02	0.05	0.04758129098202024	5	23	1.8320895466240587e-4	23	0.39999999999999997	(0.000143,0.000263]
100	1e3	0.02	0.05	0.04758129098202024	5	24	1.8753349446036933e-4	24	0.39999999999999997	(0.000143,0.000263]
100	1e3	0.02	0.05	0.04758129098202024	5	25	1.8539807749899808e-4	25	0.39999999999999997	(0.000143,0.000263]
100	1e3	0.02	0.05	0.04758129098202024	5	26	1.6790512848677765e-4	26	0.39999999999999997	(0.000143,0.000263]
100	1e3	0.02	0.05	0.04758129098202024	5	27	1.528180204895882e-4	27	0.39999999999999997	(0.000143,0.000263]
100	1e3	0.02	0.05	0.04758129098202024	5	28	1.3691660812216805e-4	28	0.39999999999999997	(8.43e-05,0.000143]
100	1e3	0.02	0.05	0.04758129098202024	5	29	1.4199126757141682e-4	29	0.39999999999999997	(8.43e-05,0.000143]
100	1e3	0.02	0.05	0.04758129098202024	5	30	1.116364849063597e-4	30	0.39999999999999997	(8.43e-05,0.000143]
100	1e3	0.02	0.05	0.04758129098202024	5	31	1.17118240871822e-4	31	0.39999999999999997	(8.43e-05,0.000143]
100	1e3	0.02	0.05	0.04758129098202024	5	32	1.0947754293860908e-4	32	0.39999999999999997	(8.43e-05,0.000143]
100	1e3	0.02	0.05	0.04758129098202024	5	33	1.4318928873522966e-4	33	0.39999999999999997	(0.000143,0.000263]
100	1e3	0.02	0.05	0.04758129098202024	5	34	9.70620895928417e-5	34	0.39999999999999997	(8.43e-05,0.000143]
100	1e3	0.02	0.05	0.04758129098202024	5	35	8.997669419970924e-5	35	0.39999999999999997	(8.43e-05,0.000143]
100	1e3	0.02	0.05	0.04758129098202024	5	36	7.952021627146594e-5	36	0.39999999999999997	(5.1e-05,8.43e-05]
100	1e3	0.02	0.05	0.04758129098202024	5	37	1.1112069884213807e-4	37	0.39999999999999997	(8.43e-05,0.000143]
100	1e3	0.02	0.05	0.04758129098202024	5	38	8.439167741842862e-5	38	0.39999999999999997	(8.43e-05,0.000143]
100	1e3	0.02	0.05	0.04758129098202024	5	39	1.0973494264260318e-4	39	0.39999999999999997	(8.43e-05,0.000143]
100	1e3	0.02	0.05	0.04758129098202024	5	40	7.203954419736127e-5	40	0.39999999999999997	(5.1e-05,8.43e-05]
100	1e3	0.02	0.05	0.04758129098202024	5	41	7.050157070233407e-5	41	0.39999999999999997	(5.1e-05,8.43e-05]
100	1e3	0.02	0.05	0.04758129098202024	5	42	8.178502420913475e-5	42	0.39999999999999997	(5.1e-05,8.43e-05]
100	1e3	0.02	0.05	0.04758129098202024	5	43	8.588364966934555e-5	43	0.39999999999999997	(8.43e-05,0.000143]
100	1e3	0.02	0.05	0.04758129098202024	5	44	6.681718892078144e-5	44	0.39999999999999997	(5.1e-05,8.43e-05]
100	1e3	0.02	0.05	0.04758129098202024	5	45	5.266333032902043e-5	45	0.39999999999999997	(5.1e-05,8.43e-05]
100	1e3	0.02	0.05	0.04758129098202024	5	46	8.604442637547745e-5	46	0.39999999999999997	(8.43e-05,0.000143]
100	1e3	0.02	0.05	0.04758129098202024	5	47	9.650237752619602e-5	47	0.39999999999999997	(8.43e-05,0.000143]
100	1e3	0.02	0.05	0.04758129098202024	5	48	2.7430474446253216e-5	48	0.39999999999999997	(1.35e-05,2.77e-05]
100	1e3	0.02	0.05	0.04758129098202024	5	49	4.799375208635569e-5	49	0.39999999999999997	(2.77e-05,5.1e-05]
100	1e3	0.02	0.05	0.04758129098202024	5	50	6.457716960084242e-5	50	0.39999999999999997	(5.1e-05,8.43e-05]
100	1e3	0.02	0.1	0.09063462346100909	5	6	2.2462984198961576e-4	6	0.19999999999999998	(0.000143,0.000263]
100	1e3	0.02	0.1	0.09063462346100909	5	7	2.0630931088124325e-4	7	0.19999999999999998	(0.000143,0.000263]
100	1e3	0.02	0.1	0.09063462346100909	5	8	2.3237069931121438e-4	8	0.19999999999999998	(0.000143,0.000263]
100	1e3	0.02	0.1	0.09063462346100909	5	9	2.088432994995584e-4	9	0.19999999999999998	(0.000143,0.000263]
100	1e3	0.02	0.1	0.09063462346100909	5	10	2.2170930437059692e-4	10	0.19999999999999998	(0.000143,0.000263]
100	1e3	0.02	0.1	0.09063462346100909	5	11	1.8923254461527343e-4	11	0.19999999999999998	(0.000143,0.000263]
100	1e3	0.02	0.1	0.09063462346100909	5	12	2.0847632034277845e-4	12	0.19999999999999998	(0.000143,0.000263]
100	1e3	0.02	0.1	0.09063462346100909	5	13	2.1526032233499617e-4	13	0.19999999999999998	(0.000143,0.000263]
100	1e3	0.02	0.1	0.09063462346100909	5	14	1.8427742762875887e-4	14	0.19999999999999998	(0.000143,0.000263]
100	1e3	0.02	0.1	0.09063462346100909	5	15	1.8281862743290187e-4	15	0.19999999999999998	(0.000143,0.000263]
100	1e3	0.02	0.1	0.09063462346100909	5	16	1.794860507811273e-4	16	0.19999999999999998	(0.000143,0.000263]
100	1e3	0.02	0.1	0.09063462346100909	5	17	1.7583591745072794e-4	17	0.19999999999999998	(0.000143,0.000263]
100	1e3	0.02	0.1	0.09063462346100909	5	18	1.5949878415972475e-4	18	0.19999999999999998	(0.000143,0.000263]
100	1e3	0.02	0.1	0.09063462346100909	5	19	1.5691041454348863e-4	19	0.19999999999999998	(0.000143,0.000263]
100	1e3	0.02	0.1	0.09063462346100909	5	20	1.5323101616838871e-4	20	0.19999999999999998	(0.000143,0.000263]
100	1e3	0.02	0.1	0.09063462346100909	5	21	1.578075311294538e-4	21	0.19999999999999998	(0.000143,0.000263]
100	1e3	0.02	0.1	0.09063462346100909	5	22	1.3201284394659635e-4	22	0.19999999999999998	(8.43e-05,0.000143]
100	1e3	0.02	0.1	0.09063462346100909	5	23	1.4971614016210535e-4	23	0.19999999999999998	(0.000143,0.000263]
100	1e3	0.02	0.1	0.09063462346100909	5	24	1.1944268142322577e-4	24	0.19999999999999998	(8.43e-05,0.000143]
100	1e3	0.02	0.1	0.09063462346100909	5	25	1.1260250424045011e-4	25	0.19999999999999998	(8.43e-05,0.000143]
100	1e3	0.02	0.1	0.09063462346100909	5	26	1.1446827470295978e-4	26	0.19999999999999998	(8.43e-05,0.000143]
100	1e3	0.02	0.1	0.09063462346100909	5	27	1.0623913844550965e-4	27	0.19999999999999998	(8.43e-05,0.000143]
100	1e3	0.02	0.1	0.09063462346100909	5	28	9.126868631411487e-5	28	0.19999999999999998	(8.43e-05,0.000143]
100	1e3	0.02	0.1	0.09063462346100909	5	29	1.0122494776697304e-4	29	0.19999999999999998	(8.43e-05,0.000143]
100	1e3	0.02	0.1	0.09063462346100909	5	30	7.931491662548831e-5	30	0.19999999999999998	(5.1e-05,8.43e-05]
100	1e3	0.02	0.1	0.09063462346100909	5	31	9.969525182721322e-5	31	0.19999999999999998	(8.43e-05,0.000143]
100	1e3	0.02	0.1	0.09063462346100909	5	32	8.790932374976784e-5	32	0.19999999999999998	(8.43e-05,0.000143]
100	1e3	0.02	0.1	0.09063462346100909	5	33	9.055768516468315e-5	33	0.19999999999999998	(8.43e-05,0.000143]
100	1e3	0.02	0.1	0.09063462346100909	5	34	6.676474464041443e-5	34	0.19999999999999998	(5.1e-05,8.43e-05]
100	1e3	0.02	0.1	0.09063462346100909	5	35	6.586010086045495e-5	35	0.19999999999999998	(5.1e-05,8.43e-05]
100	1e3	0.02	0.1	0.09063462346100909	5	36	7.41538013992696e-5	36	0.19999999999999998	(5.1e-05,8.43e-05]
100	1e3	0.02	0.1	0.09063462346100909	5	37	7.405009201448567e-5	37	0.19999999999999998	(5.1e-05,8.43e-05]
100	1e3	0.02	0.1	0.09063462346100909	5	38	7.240585675963281e-5	38	0.19999999999999998	(5.1e-05,8.43e-05]
100	1e3	0.02	0.1	0.09063462346100909	5	39	5.458481327560792e-5	39	0.19999999999999998	(5.1e-05,8.43e-05]
