L	N	Va	genlen	r	t0	t1	cov	gen
500	1e3	0.01	0.5	0.31606027941427883	5	35	-2.0949226598596737e-5	35
500	1e3	0.01	0.5	0.31606027941427883	5	36	-2.085982128970697e-5	36
500	1e3	0.01	0.5	0.31606027941427883	5	37	-1.6712617202162258e-5	37
500	1e3	0.01	0.5	0.31606027941427883	5	38	-1.51306439674564e-5	38
500	1e3	0.01	0.5	0.31606027941427883	5	39	-1.738663507239117e-5	39
500	1e3	0.01	0.5	0.31606027941427883	5	40	-1.9200989739867746e-5	40
500	1e3	0.01	0.5	0.31606027941427883	5	41	-2.0478593503529295e-5	41
500	1e3	0.01	0.5	0.31606027941427883	5	42	-1.2919826292202891e-5	42
500	1e3	0.01	0.5	0.31606027941427883	5	43	-1.1853294000900697e-5	43
500	1e3	0.01	0.5	0.31606027941427883	5	44	-1.3893309861799214e-5	44
500	1e3	0.01	0.5	0.31606027941427883	5	45	-1.4382212186124848e-5	45
500	1e3	0.01	0.5	0.31606027941427883	5	46	-9.103806216329559e-6	46
500	1e3	0.01	0.5	0.31606027941427883	5	47	-1.3160326404153463e-5	47
500	1e3	0.01	0.5	0.31606027941427883	5	48	-1.9166924912429695e-5	48
500	1e3	0.01	0.5	0.31606027941427883	5	49	-1.2852176979678803e-5	49
500	1e3	0.01	0.5	0.31606027941427883	5	50	-1.799513843570412e-5	50
500	1e3	0.01	1.5	0.475106465816068	2	5	-6.390725876229499e-6	2
500	1e3	0.01	1.5	0.475106465816068	3	5	-8.368405976435265e-6	3
500	1e3	0.01	1.5	0.475106465816068	4	5	-3.7333281458358934e-6	4
500	1e3	0.01	1.5	0.475106465816068	5	6	1.9141734627974296e-5	6
500	1e3	0.01	1.5	0.475106465816068	5	7	1.5418979365086076e-5	7
500	1e3	0.01	1.5	0.475106465816068	5	8	5.568988135023986e-6	8
500	1e3	0.01	1.5	0.475106465816068	5	9	1.4646560010194286e-5	9
500	1e3	0.01	1.5	0.475106465816068	5	10	1.034300980351187e-5	10
500	1e3	0.01	1.5	0.475106465816068	5	11	1.2599147675445637e-5	11
500	1e3	0.01	1.5	0.475106465816068	5	12	1.2739052147662691e-5	12
500	1e3	0.01	1.5	0.475106465816068	5	13	1.4834001983611684e-5	13
500	1e3	0.01	1.5	0.475106465816068	5	14	7.562171421630509e-6	14
500	1e3	0.01	1.5	0.475106465816068	5	15	2.7429668570389425e-6	15
500	1e3	0.01	1.5	0.475106465816068	5	16	-8.265057387716168e-6	16
500	1e3	0.01	1.5	0.475106465816068	5	17	-7.389472416409048e-6	17
500	1e3	0.01	1.5	0.475106465816068	5	18	-7.97774075347943e-6	18
500	1e3	0.01	1.5	0.475106465816068	5	19	-7.2621484652519155e-6	19
500	1e3	0.01	1.5	0.475106465816068	5	20	-4.924093600218046e-6	20
500	1e3	0.01	1.5	0.475106465816068	5	21	-5.1847925297359905e-6	21
500	1e3	0.01	1.5	0.475106465816068	5	22	-7.821089437511716e-6	22
500	1e3	0.01	1.5	0.475106465816068	5	23	-9.884055134786999e-6	23
500	1e3	0.01	1.5	0.475106465816068	5	24	-9.517331250161868e-6	24
500	1e3	0.01	1.5	0.475106465816068	5	25	-1.5576149240407354e-6	25
500	1e3	0.01	1.5	0.475106465816068	5	26	-1.2923422354279857e-5	26
500	1e3	0.01	1.5	0.475106465816068	5	27	-2.893114195460826e-6	27
500	1e3	0.01	1.5	0.475106465816068	5	28	1.4297305570091374e-6	28
500	1e3	0.01	1.5	0.475106465816068	5	29	-7.730709231444441e-6	29
500	1e3	0.01	1.5	0.475106465816068	5	30	1.3545145055001864e-6	30
500	1e3	0.01	1.5	0.475106465816068	5	31	-4.787339268114081e-6	31
500	1e3	0.01	1.5	0.475106465816068	5	32	-5.8979587207644475e-6	32
500	1e3	0.01	1.5	0.475106465816068	5	33	-2.0250218122325207e-6	33
500	1e3	0.01	1.5	0.475106465816068	5	34	-8.850732104656749e-6	34
500	1e3	0.01	1.5	0.475106465816068	5	35	-1.2058424410111615e-5	35
500	1e3	0.01	1.5	0.475106465816068	5	36	-7.877258989235e-6	36
500	1e3	0.01	1.5	0.475106465816068	5	37	-7.932429549910269e-6	37
500	1e3	0.01	1.5	0.475106465816068	5	38	-1.0965766581889095e-5	38
500	1e3	0.01	1.5	0.475106465816068	5	39	-7.261044132657591e-6	39
500	1e3	0.01	1.5	0.475106465816068	5	40	-1.7190780624006765e-6	40
500	1e3	0.01	1.5	0.475106465816068	5	41	-6.969328790956835e-6	41
500	1e3	0.01	1.5	0.475106465816068	5	42	-4.460309776518256e-6	42
500	1e3	0.01	1.5	0.475106465816068	5	43	-4.031424591022906e-6	43
500	1e3	0.01	1.5	0.475106465816068	5	44	-2.592715585841019e-6	44
500	1e3	0.01	1.5	0.475106465816068	5	45	-1.2321289207198892e-5	45
500	1e3	0.01	1.5	0.475106465816068	5	46	-6.485959246699646e-6	46
500	1e3	0.01	1.5	0.475106465816068	5	47	-4.299757770408366e-6	47
500	1e3	0.01	1.5	0.475106465816068	5	48	-1.7766050012195394e-6	48
500	1e3	0.01	1.5	0.475106465816068	5	49	-5.881962902318458e-6	49
500	1e3	0.01	1.5	0.475106465816068	5	50	-1.242272426413326e-5	50
500	1e3	0.02	0.01	0.009900663346622374	2	5	4.10928939478208e-5	2
500	1e3	0.02	0.01	0.009900663346622374	3	5	1.529548504879995e-5	3
500	1e3	0.02	0.01	0.009900663346622374	4	5	-4.0579415520655677e-5	4
500	1e3	0.02	0.01	0.009900663346622374	5	6	0.0010694130507479644	6
500	1e3	0.02	0.01	0.009900663346622374	5	7	0.001036480423734	7
500	1e3	0.02	0.01	0.009900663346622374	5	8	0.0011328395639913177	8
500	1e3	0.02	0.01	0.009900663346622374	5	9	0.0010497606928994885	9
500	1e3	0.02	0.01	0.009900663346622374	5	10	0.0010585226329397517	10
500	1e3	0.02	0.01	0.009900663346622374	5	11	9.274772414990957e-4	11
500	1e3	0.02	0.01	0.009900663346622374	5	12	9.915559789382216e-4	12
500	1e3	0.02	0.01	0.009900663346622374	5	13	9.18349596902263e-4	13
500	1e3	0.02	0.01	0.009900663346622374	5	14	8.351238322922817e-4	14
500	1e3	0.02	0.01	0.009900663346622374	5	15	-9.144923046041832e-4	15
500	1e3	0.02	0.01	0.009900663346622374	5	16	-8.504543901921834e-4	16
500	1e3	0.02	0.01	0.009900663346622374	5	17	-9.774991928556823e-4	17
500	1e3	0.02	0.01	0.009900663346622374	5	18	-9.958849418145767e-4	18
500	1e3	0.02	0.01	0.009900663346622374	5	19	-9.87588912228695e-4	19
500	1e3	0.02	0.01	0.009900663346622374	5	20	-9.819066781634567e-4	20
500	1e3	0.02	0.01	0.009900663346622374	5	21	-0.001011666198289489	21
500	1e3	0.02	0.01	0.009900663346622374	5	22	-0.0010140719808968265	22
500	1e3	0.02	0.01	0.009900663346622374	5	23	-0.0010339047251562601	23
500	1e3	0.02	0.01	0.009900663346622374	5	24	-0.0010390807490673248	24
500	1e3	0.02	0.01	0.009900663346622374	5	25	-0.0010022313573414786	25
500	1e3	0.02	0.01	0.009900663346622374	5	26	-9.068446803362e-4	26
500	1e3	0.02	0.01	0.009900663346622374	5	27	-8.764946758665457e-4	27
500	1e3	0.02	0.01	0.009900663346622374	5	28	-9.281186648458156e-4	28
